taboo	noun	တားမြစ်ချက်|မပြောမလုပ်သင့်သည့်အရာ
teaser	noun	စိတ်ဝင်စားအောင်အနည်းငယ်ပြသသည့်အရာ|စနောက်သူ
unbearable	adjective	မခံနိုင်လောက်သော
unmarried	adjective	အိမ်ထောင်မရှိသော|လက်မထပ်ရသေးသော
vortex	noun	လှည့်ပတ်စီးဆင်းနေသောဝဲ|ဝဲဂယက်
brilliantly	adverb	ထူးချွန်စွာ|တောက်ပစွာ
changer	noun	ပြောင်းလဲသူ|ပြောင်းပေးသည့်ကိရိယာ
compose	verb	ဖွဲ့စည်းသည်|ရေးစပ်သည်
contraction	noun	ကျုံ့ခြင်း|မွေးဖွားခါနီးသားအိမ်ကျုံ့ခြင်း
discriminatory	adjective	ခွဲခြားဆက်ဆံသော
endlessly	adverb	အဆုံးမရှိအောင်
ethanol	noun	အီသနောအရက်
feeder	noun	အစာကျွေးကိရိယာ|အစာကျွေးသူ
groundbreaking	adjective	ဆန်းသစ်အရေးပါသော|ရှေ့ဆောင်သော
imbalance	noun	မညီမျှမှု|ဟန်ချက်မညီမှု
kappa	noun	ဂရိအက္ခရာဆယ်လုံးမြောက်
manpower	noun	လူအင်အား
onward	adverb	ရှေ့ဆက်၍|နောက်တစ်ဆင့်သို့
opium	noun	ဘိန်း
penal	adjective	ပြစ်ဒဏ်ဆိုင်ရာ|အကျဉ်းထောင်ဆိုင်ရာ
plank	noun	သစ်သားပြားရှည်|ပလန့်လေ့ကျင့်ခန်း
privy	adjective	လျှို့ဝှက်ချက်သိရှိထားသော
serpent	noun	မြွေ|မြွေဆိုး
smear	noun	ဂုဏ်သိက္ခာဖျက်စွပ်စွဲမှု|ပွတ်လိမ်းရာ
stink	noun	အနံ့ဆိုး
swat	verb	ရိုက်ပုတ်သည်|တစ်ချက်ထိုးရိုက်သည်
vertically	adverb	ဒေါင်လိုက်
wrongly	adverb	မှားယွင်းစွာ|မတရားစွာ
beep	noun	ဘိခနဲအချက်ပေးသံ
boon	noun	အကျိုးကျေးဇူးကြီး|ကောင်းကျိုး
brat	noun	ဆိုးသွမ်းသောကလေး
bunk	noun	အိပ်စင်|နှစ်ထပ်အိပ်ရာ
competitiveness	noun	ယှဉ်ပြိုင်နိုင်စွမ်း|ယှဉ်ပြိုင်လိုစိတ်
confederation	noun	မဟာမိတ်ဖွဲ့စည်းမှု|အဖွဲ့ချုပ်
digitally	adverb	ဒီဂျစ်တယ်နည်းဖြင့်
discord	noun	သဘောကွဲလွဲမှု|မညီညွတ်မှု
dorsal	adjective	ကျောဘက်ဆိုင်ရာ
endeavour	noun	ကြိုးပမ်းအားထုတ်မှု
entertainer	noun	ဖျော်ဖြေသူ
finalist	noun	ဗိုလ်လုပွဲတက်ရောက်သူ|နောက်ဆုံးရွေးချယ်ခံရသူ
gadget	noun	ကိရိယာအသေးစား|အသုံးဝင်ပစ္စည်းငယ်
genital	adjective	လိင်အင်္ဂါဆိုင်ရာ
gong	noun	မောင်း|ဂေါင်းသံပန်းကန်
inlet	noun	ဝင်ပေါက်|ပင်လယ်ရေဝင်လက်တံ
kudos	noun	ချီးကျူးဂုဏ်ပြုမှု|ဂုဏ်ယူစရာ
lieu	noun	အစားထိုးနေရာ|အစား
