consolation	noun	3.54	the comfort you feel when consoled in times of disappointment
dealings	noun	3.54	social or verbal interchange (usually followed by `with')
dunk	noun	3.54	a basketball shot in which the basketball is propelled downward into the basket
empowerment	noun	3.54	the act of conferring legality or sanction or formal warrant
flair	noun	3.54	a natural talent
invaluable	adjective	3.54	having incalculable monetary, intellectual, or spiritual worth
misuse	noun	3.54	improper or excessive use
overwhelmingly	adverb	3.54	incapable of being resisted
reactive	adjective	3.54	participating readily in reactions
restrictive	adjective	3.54	serving to restrict
robotic	adjective	3.54	of or relating to mechanical robots
specs	noun	3.54	optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision
unrealistic	adjective	3.54	not realistic
whereabouts	noun	3.54	the general location where something is
yummy	adjective	3.54	extremely pleasing to the sense of taste
conversely	adverb	3.53	with the terms of the relation reversed
countess	noun	3.53	female equivalent of a count or earl
distinctly	adverb	3.53	clear to the mind; with distinct mental discernment
favourable	adjective	3.53	encouraging or approving or pleasing
gunfire	noun	3.53	the act of shooting a gun
knowledgeable	adjective	3.53	highly educated; having extensive information or understanding
lingerie	noun	3.53	women's underwear and nightclothes
madden	verb	3.53	cause to go crazy; cause to lose one's mind
marvelous	adjective	3.53	extraordinarily good or great ; used especially as intensifiers
planner	noun	3.53	a person who makes plans
reap	verb	3.53	gather, as of natural products
recess	noun	3.53	a state of abeyance or suspended business
runoff	noun	3.53	the occurrence of surplus liquid (as water) exceeding the limit or capacity
spooky	adjective	3.53	unpredictably excitable (especially of horses)
tandem	noun	3.53	an arrangement of two or more objects or persons one behind another
vanguard	noun	3.53	the leading units moving at the head of an army
beginner	noun	3.52	someone new to a field or activity
endowment	noun	3.52	natural abilities or qualities
erection	noun	3.52	an erect penis
fauna	noun	3.52	all the animal life in a particular region or period
finely	adverb	3.52	in tiny pieces
fore	noun	3.52	front part of a vessel or aircraft
hateful	adjective	3.52	evoking or deserving hatred; - Joseph Priestly
intensely	adverb	3.52	in an intense manner
matte	noun	3.52	a mixture of sulfides that forms when sulfide metal ores are smelted
nicotine	noun	3.52	an alkaloid poison that occurs in tobacco; used in medicine and as an insecticide
piracy	noun	3.52	hijacking on the high seas or in similar contexts; taking a ship or plane away from the control of those who are legally entitled to it
practise	verb	3.52	engage in a rehearsal (of)
rave	noun	3.52	a dance party that lasts all night and electronically synthesized music is played
recreate	verb	3.52	give new life or energy to
sexism	noun	3.52	discriminatory or abusive behavior towards members of the opposite sex
starvation	noun	3.52	a state of extreme hunger resulting from lack of essential nutrients over a prolonged period
weir	noun	3.52	a low dam built across a stream to raise its level or divert its flow
wellbeing	noun	3.52	a contented state of being happy and healthy and prosperous
wonderland	noun	3.52	a place or scene of great or strange beauty or wonder
