attend	verb	4.55	be present at (meetings, church services, university), etc.
circle	noun	4.55	ellipse in which the two axes are of equal length; a plane curve generated by one point moving at a constant distance from a fixed point
concert	noun	4.55	a performance of music by players or singers not involving theatrical staging
noise	noun	4.55	sound of any kind (especially unintelligible or dissonant sound)
panel	noun	4.55	sheet that forms a distinct (usually flat and rectangular) section or component of something
somewhat	adverb	4.55	to a small degree or extent
worldwide	adjective	4.54	spanning or extending throughout the entire world
bike	noun	4.53	a motor vehicle with two wheels and a strong frame
cake	noun	4.53	a block of solid substance (such as soap or wax)
peak	noun	4.53	the most extreme possible amount or value
portion	noun	4.53	something determined in relation to something that includes it
ultimate	noun	4.53	the finest or most superior quality of its kind
fantasy	noun	4.52	imagination unrestricted by reality
paint	noun	4.52	a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating
pink	noun	4.52	a light shade of red
theatre	noun	4.52	a building where theatrical performances or motion-picture shows can be presented
comedy	noun	4.51	light and humorous drama with a happy ending
defence	noun	4.51	(psychiatry) an unconscious process that tries to reduce the anxiety associated with instinctive desires
plastic	noun	4.51	generic name for certain synthetic or semisynthetic materials that can be molded or extruded into objects or films or filaments or used for making e.g. coatings and adhesives
semi	noun	4.51	one of the two competitions in the next to the last round of an elimination tournament
porn	noun	4.50	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire
shoulder	noun	4.50	the part of the body between the neck and the upper arm
colour	noun	4.49	any material used for its color
inch	noun	4.49	a unit of length equal to one twelfth of a foot
tone	noun	4.49	the quality of a person's voice
topic	noun	4.49	the subject matter of a conversation or discussion
auto	noun	4.48	a motor vehicle with four wheels; usually propelled by an internal combustion engine
guitar	noun	4.48	a stringed instrument usually having six strings; played by strumming or plucking
pocket	noun	4.48	a small pouch inside a garment for carrying small articles
rape	noun	4.48	Eurasian plant cultivated for its seed and as a forage crop
audio	noun	4.47	the audible part of a transmitted signal
bullshit	noun	4.47	obscene words for unacceptable behavior
everyday	adjective	4.47	found in the ordinary course of events; ; ; - Anita Diamant
extent	noun	4.47	the point or degree to which something extends
killer	noun	4.47	someone who causes the death of a person or animal
lesson	noun	4.47	a unit of instruction
mount	noun	4.47	a lightweight horse kept for riding only
thin	verb	4.47	lose thickness; become thin or thinner
tons	noun	4.46	a large number or amount
fort	noun	4.45	a fortified military post where troops are stationed
math	noun	4.45	a science (or group of related sciences) dealing with the logic of quantity and shape and arrangement
photography	noun	4.45	the act of taking and printing photographs
woods	noun	4.45	the trees and other plants in a large densely wooded area
legend	noun	4.44	a story about mythical or supernatural beings or events
mini	noun	4.44	a very short skirt
rank	noun	4.44	a row or line of people (especially soldiers or police) standing abreast of one another
helpful	adjective	4.43	providing assistance or serving a useful function
naked	adjective	4.43	completely unclothed
rear	noun	4.43	the back of a military formation or procession
afterwards	adverb	4.42	happening at a time subsequent to a reference time
