export	noun	4.24	commodities (goods or services) sold to a foreign country
grandfather	noun	4.24	the father of your father or mother
pussy	noun	4.24	obscene terms for female genitals
cock	noun	4.23	obscene terms for penis
graphic	noun	4.23	an image that is generated by a computer
outdoor	adjective	4.23	located, suited for, or taking place in the open air
ultra	adjective	4.23	(used of opinions and actions) far beyond the norm
folk	noun	4.22	people in general (often used in the plural)
transactions	noun	4.22	a written account of what transpired at a meeting
dish	noun	4.21	a piece of dishware normally used as a container for holding or serving food
holder	noun	4.21	a holding device
nonsense	noun	4.21	a message that seems to convey no meaning
wealthy	adjective	4.21	having an abundant supply of money or possessions of value
developer	noun	4.20	someone who develops real estate (especially someone who prepares a site for residential or commercial use)
graphics	noun	4.19	photographs or other visual representations in a printed publication
poster	noun	4.19	a sign posted in a public place as an advertisement
uncomfortable	adjective	4.19	conducive to or feeling mental discomfort
grid	noun	4.18	a pattern of regularly spaced horizontal and vertical lines
identification	noun	4.18	the act of designating or identifying something
metro	noun	4.18	an electric railway operating below the surface of the ground (usually in a city)
proceedings	noun	4.18	(law) the institution of a sequence of steps by which legal judgments are invoked
suite	noun	4.18	a musical composition of several movements only loosely connected
beloved	noun	4.17	a beloved person; used as terms of endearment
icon	noun	4.16	(computer science) a graphic symbol (usually a simple picture) that denotes a program or a command or a data file or a concept in a graphical user interface
teens	noun	4.16	the time of life between the ages of 12 and 20
vertical	noun	4.15	something that is oriented vertically
grandmother	noun	4.14	the mother of your father or mother
hurry	noun	4.14	a condition of urgency making it necessary to hurry
plug	noun	4.14	blockage consisting of an object designed to fill a hole tightly
disc	noun	4.13	sound recording consisting of a disk with a continuous groove; used to reproduce music by rotating while a phonograph needle tracks in the groove
iconic	adjective	4.13	relating to or having the characteristics on an icon
jewelry	noun	4.12	an adornment (as a bracelet or ring or necklace) made of precious metals and set with gems (or imitation gems)
prof	noun	4.12	someone who is a member of the faculty at a college or university
reminder	noun	4.12	a message that helps you remember something
unfortunate	noun	4.12	a person who suffers misfortune
babe	noun	4.11	a very young child (birth to 1 year) who has not yet begun to walk or talk
canon	noun	4.11	a rule or especially body of rules or principles generally established as valid and fundamental in a field or art or philosophy
generic	noun	4.11	a wine that is a blend of several varieties of grapes with no one grape predominating; a wine that does not carry the name of any specific grape
grandma	noun	4.11	the mother of your father or mother
handful	noun	4.11	a small number or amount
happily	adverb	4.11	in a joyous manner
nowadays	noun	4.11	the period of time that is happening now; any continuous stretch of time including the moment of speech
throne	noun	4.11	the chair of state for a monarch, bishop, etc.
nutrition	noun	4.10	(physiology) the organic process of nourishing or being nourished; the processes by which an organism assimilates food and uses it for growth and maintenance
rental	noun	4.10	property that is leased or rented out or let
unlimited	adjective	4.10	having no limits in range or scope; - Philip Rahv
cafe	noun	4.09	a small restaurant where drinks and snacks are sold
earliest	adjective	4.09	(comparative and superlative of `early') more early than; most early
euro	noun	4.09	the basic monetary unit of most members of the European Union (introduced in 1999); in 2002 twelve European nations (Germany, France, Belgium, Luxembourg, the Netherlands, Italy, Spain, Portugal, Ireland, Greece, Austria, Finland) adopted the euro as their basic unit of money and abandoned their traditional currencies
meter	noun	4.09	the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)
