soft	adjective	4.68	yielding readily to pressure or weight
sugar	noun	4.68	a white crystalline carbohydrate used as a sweetener and preservative
entry	noun	4.67	an item inserted in a written record
golden	adjective	4.67	having the deep slightly brownish color of gold
pool	noun	4.67	an excavation that is (usually) filled with water
hole	noun	4.66	an opening into or through something
pack	noun	4.66	a large indefinite number
cute	adjective	4.65	attractive especially by means of smallness or prettiness or quaintness
numerous	adjective	4.65	amounting to a large indefinite number
twenty	noun	4.65	the cardinal number that is the sum of nineteen and one
fill	noun	4.64	a quantity sufficient to satisfy
properly	adverb	4.64	in the right manner
thousand	noun	4.64	the cardinal number that is the product of 10 and 100
besides	adverb	4.63	making an additional point; anyway
chicken	noun	4.63	the flesh of a chicken used for food
meat	noun	4.63	the flesh of animals (including fishes and birds and snails) used as food
mode	noun	4.63	how something is done or how it happens
zero	noun	4.63	a quantity of no importance
cream	noun	4.62	the best people or things in a group
giant	noun	4.62	any creature of exceptional size
kingdom	noun	4.62	a domain in which something is dominant
theme	noun	4.62	the subject matter of a conversation or discussion
unfortunately	adverb	4.62	by bad luck
usual	adjective	4.62	occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure
alcohol	noun	4.61	a liquor or brew containing alcohol as the active agent
humans	noun	4.61	all of the living human inhabitants of the earth
medium	noun	4.61	a means or instrumentality for storing or communicating information
unable	adjective	4.61	(usually followed by `to') not having the necessary means or skill or know-how
wing	noun	4.61	a movable organ for flying (one of a pair)
info	noun	4.60	a message received and understood
newspaper	noun	4.60	a daily or weekly publication on folded sheets; contains news and articles and advertisements
reserve	noun	4.60	formality and propriety of manner
communications	noun	4.59	the discipline that studies the principles of transmiting information and the methods by which it is delivered (as print or radio or television etc.)
dollar	noun	4.59	the basic monetary unit in many countries; equal to 100 cents
folks	noun	4.59	your parents
gender	noun	4.59	a grammatical category in inflected languages governing the agreement between nouns and pronouns and adjectives; in some languages it is quite arbitrary but in Indo-European languages it is usually based on sex or animateness
instance	noun	4.59	an occurrence of something
mile	noun	4.59	a unit of length equal to 1,760 yards or 5,280 feet; exactly 1609.344 meters
universe	noun	4.59	everything that exists anywhere
flag	noun	4.58	emblem usually consisting of a rectangular piece of cloth of distinctive design
teeth	noun	4.58	the kind and number and arrangement of teeth (collectively) in a person or animal
cheese	noun	4.57	a solid food prepared from the pressed curd of milk
diet	noun	4.57	a prescribed selection of foods
favourite	noun	4.57	a competitor thought likely to win
item	noun	4.57	a distinct part that can be specified separately in a group of things that could be enumerated on a list
parent	noun	4.57	a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian
programme	noun	4.57	an announcement of the events that will occur as part of a theatrical or sporting event
tight	adjective	4.57	closely constrained or constricted or constricting
weekly	noun	4.57	a periodical that is published every week (or 52 issues per year)
tool	noun	4.56	an implement used in the practice of a vocation
