unsure	adjective	3.75	lacking self-confidence
upwards	adverb	3.75	spatially or metaphorically from a lower to a higher position
comfortably	adverb	3.74	in mental comfort; without stress
exceptionally	adverb	3.74	to an exceptional degree
homosexuality	noun	3.74	a sexual attraction to (or sexual relations with) persons of the same sex
jewellery	noun	3.74	an adornment (as a bracelet or ring or necklace) made of precious metals and set with gems (or imitation gems)
overweight	noun	3.74	the property of excessive fatness
palette	noun	3.74	the range of colour characteristic of a particular artist or painting or school of art
policeman	noun	3.74	a member of a police force
psycho	noun	3.74	a person afflicted with psychosis
rainy	adjective	3.74	(of weather) wet by periods of rain
singular	noun	3.74	the form of a word that is used to denote a singleton
systemic	adjective	3.74	affecting an entire system
unchanged	adjective	3.74	not made or become different
understandable	adjective	3.74	capable of being apprehended or understood
firstly	adverb	3.73	before anything else
flavour	noun	3.73	the general atmosphere of a place or situation and the effect that it has on people
longtime	adjective	3.73	of long duration
null	noun	3.73	a quantity of no importance
regain	verb	3.73	get or find back; recover the use of
solitary	noun	3.73	confinement of a prisoner in isolation from other prisoners
stoke	verb	3.73	stir up or tend; of a fire
unpaid	adjective	3.73	not paid
deluxe	adjective	3.72	rich and superior in quality
downstairs	adjective	3.72	on or of lower floors of a building
heavens	noun	3.72	the apparent surface of the imaginary sphere on which celestial bodies appear to be projected
hulk	noun	3.72	a very large person; impressive in size or qualities
insanity	noun	3.72	relatively permanent disorder of the mind
jeep	noun	3.72	a car suitable for traveling over rough terrain
knot	noun	3.72	a tight cluster of people or things
philosopher	noun	3.72	a specialist in philosophy
thrill	noun	3.72	the swift release of a store of affective force
disadvantage	noun	3.71	the quality of having an inferior or less favorable position
lump	noun	3.71	a compact mass
masculine	noun	3.71	a gender that refers chiefly (but not exclusively) to males or to objects classified as male
ninety	noun	3.71	the cardinal number that is the product of ten and nine
outdoors	noun	3.71	where the air is unconfined
respectable	adjective	3.71	characterized by socially or conventionally acceptable morals
routinely	adverb	3.71	according to routine or established practice
salute	noun	3.71	an act of honor or courteous recognition
scum	noun	3.71	worthless people
slack	noun	3.71	dust consisting of a mixture of small coal fragments and coal dust and dirt that sifts out when coal is passed over a sieve
vogue	noun	3.71	the popular taste at a given time
wildly	adverb	3.71	to an extreme or greatly exaggerated degree
creed	noun	3.70	any system of principles or beliefs
haired	adjective	3.70	having or covered with hair
hustle	noun	3.70	a swindle in which you cheat at gambling or persuade a person to buy worthless property
pottery	noun	3.70	ceramic ware made from clay and baked in a kiln
prank	noun	3.70	acting like a clown or buffoon
aide	noun	3.69	an officer who acts as military assistant to a more senior officer
