incisively	adverb	ထက်မြက်တိကျစွာ
inconstant	adjective	မတည်မြဲသော
inculpable	adjective	အပြစ်မရှိသော
indecently	adverb	မသင့်မတော်စွာ
indecorous	adjective	ယဉ်ကျေးမှုမရှိသော
indicatory	adjective	ညွှန်ပြသည့်သဘောရှိသော
inexpertly	adverb	မကျွမ်းကျင်စွာ
inexpiable	adjective	အပြစ်ဆပ်၍မရသော
infernally	adverb	ငရဲဆန်စွာ
inflexibly	adverb	မလျော့မပြောင်းစွာ
infrasonic	adjective	လူနားမကြားနိုင်လောက်အောင် အသံနိမ့်သော
inharmonic	adjective	သံစဉ်မညီသော
inhumanely	adverb	လူမဆန်စွာ
inimitably	adverb	တုပ၍မရလောက်အောင်
iniquitous	adjective	မတရားဆိုးယုတ်သော
initiatory	adjective	အစပြုခြင်းနှင့်ဆိုင်သော
innumerous	adjective	အလွန်များပြားသော
insanitary	adjective	ကျန်းမာရေးနှင့်မညီသော
insatiably	adverb	မတင်းတိမ်နိုင်စွာ
insecurely	adverb	မလုံခြုံစွာ
insensibly	adverb	မသိမသာ
insentient	adjective	ခံစားသိရှိနိုင်စွမ်းမရှိသော
insolently	adverb	ရိုင်းစိုင်းမာနကြီးစွာ
insolvable	adjective	ဖြေရှင်း၍မရသော
insouciant	adjective	ပူပန်မှုမရှိ ပေါ့ပေါ့ပါးပါးဖြစ်သော
integrally	adverb	မရှိမဖြစ် အစိတ်အပိုင်းအဖြစ်
intermural	adjective	နံရံများအကြားရှိသော
intoxicant	adjective	မူးယစ်စေသော
intrepidly	adverb	မကြောက်မရွံ့စွာ
invertible	adjective	ပြောင်းပြန်လှန်နိုင်သော
invincibly	adverb	အနိုင်မယူနိုင်အောင်
invitatory	adjective	ဖိတ်ခေါ်သည့်သဘောရှိသော
invitingly	adverb	ဆွဲဆောင်ဖိတ်ခေါ်သလို
iridaceous	adjective	မျက်ဝန်းပန်းမျိုးရင်းနှင့်ဆိုင်သော
irritative	adjective	ယားယံလှုံ့ဆော်စေသော
misogynous	adjective	အမျိုးသမီးများကို မုန်းတီးသော
mistakable	adjective	မှားယွင်းနားလည်နိုင်သော
disavowable	adjective	မိမိနှင့်မဆိုင်ကြောင်း ငြင်းဆိုနိုင်သော
discernable	adjective	ခွဲခြားသိမြင်နိုင်သော
disciplinal	adjective	စည်းကမ်း သို့မဟုတ် ဘာသာရပ်ဆိုင်ရာ
disgustedly	adverb	ရွံရှာစွာ
disjunctive	adjective	ခွဲခြားဆက်စပ်မှုမရှိသော
dislogistic	adjective	ဝေဖန်ရှုတ်ချသဘောရှိသော
dismissible	adjective	ထုတ်ပယ်နိုင်သော
disputative	adjective	အငြင်းပွားတတ်သော
dissentient	adjective	သဘောမတူသော
dissentious	adjective	အငြင်းပွားမှုဖြစ်စေသော
dissociable	adjective	ခွဲထုတ်နိုင်သော
dissolutely	adverb	အကျင့်စာရိတ္တပျက်စီးစွာ
dissolvable	adjective	ပျော်ဝင်နိုင်သော
distensible	adjective	ဖောင်းကားချဲ့ထွင်နိုင်သော
distortable	adjective	ပုံပျက်အောင် ပြောင်းလဲနိုင်သော
distressful	adjective	စိတ်ပင်ပန်းဒုက္ခပေးသော
immunogenic	adjective	ကိုယ်ခံအားတုံ့ပြန်မှု ဖြစ်စေသော
immunologic	adjective	ကိုယ်ခံအားစနစ်နှင့်ဆိုင်သော
impecunious	adjective	ဆင်းရဲငွေကြေးမရှိသော
imperiously	adverb	အာဏာပိုင်ဆန်စွာ
impermanent	adjective	မတည်မြဲသော
impermeable	adjective	အရည် သို့မဟုတ် ဓာတ်ငွေ့ မစိမ့်ဝင်နိုင်သော
imperviable	adjective	မဖြတ်သန်းနိုင်သော
impetuously	adverb	အလျင်စလို စိတ်လိုက်မာန်ပါစွာ
implemental	adjective	အကောင်အထည်ဖော်ရာတွင် အသုံးဝင်သော
implicative	adjective	အဓိပ္ပာယ်သွယ်ဝိုက်ညွှန်းဆိုသော
imploringly	adverb	အလွန်အသနားခံစွာ
imprecisely	adverb	မတိကျစွာ
