tartrate	noun	တာထရိတ်ဓာတုဆား
tortious	adjective	တရားမဝင်ထိခိုက်မှုနှင့်ဆိုင်သော
unburied	adjective	မမြှုပ်နှံရသေးသော
warplane	noun	စစ်လေယာဉ်
buckthorn	noun	ဆူးချုံပင်မျိုးတစ်မျိုး
clonidine	noun	သွေးတိုးနှင့်အခြားအခြေအနေများကုသသည့်ဆေးတစ်မျိုး
dimorphic	adjective	ပုံစံနှစ်မျိုးရှိသော
ephemeris	noun	ကောင်းကင်အရာဝတ္ထုနေရာတွက်ဇယား
grenadine	noun	သလဲရည်ချို
monoplane	noun	တောင်ပံတစ်စုံပါလေယာဉ်
nectarine	noun	အမွေးမပါမက်မွန်သီးမျိုး
petulance	noun	စိတ်တိုနွမ်းနယ်မှု
porphyria	noun	သွေးရောင်ခြယ်ဓာတ်ဖွဲ့စည်းမှုဆိုင်ရာရောဂါ
sheldrake	noun	ဘဲမျိုးတစ်မျိုး
teasingly	adverb	စနောက်သလို
turpitude	noun	ကိုယ်ကျင့်တရားပျက်စီးမှု
unruffled	adjective	စိတ်တည်ငြိမ်သော
zygomatic	noun	ပါးရိုး
anxiolytic	noun	စိုးရိမ်ပူပန်မှုသက်သာဆေး
jawbreaker	noun	အလွန်မာသောသကြားလုံး သို့မဟုတ် ပြောရခက်သောစကားလုံး
neurogenic	adjective	အာရုံကြောမှဖြစ်ပေါ်သော
oppositely	adverb	ဆန့်ကျင်ဘက်အနေဖြင့်
pentagonal	adjective	ငါးထောင့်ပုံဖြစ်သော
disputation	noun	ငြင်းခုံဆွေးနွေးမှု
externality	noun	ပြင်ပသက်ရောက်မှု
gastrectomy	noun	အစာအိမ်ဖြတ်ထုတ်ခွဲစိတ်မှု
hydrography	noun	ရေထုနှင့်ရေလမ်းတိုင်းတာမြေပုံပညာ
mellifluous	adjective	နားဝင်ချိုသော
obviousness	noun	ထင်ရှားသိသာမှု
orthostatic	adjective	မတ်တပ်ရပ်ခြင်းနှင့်ဆိုင်သော
stagflation	noun	စီးပွားရေးတန့်နေစဉ်ဈေးနှုန်းတက်မှု
synchronise	verb	တစ်ချိန်တည်းကိုက်ညီအောင်လုပ်သည်
technocracy	noun	နည်းပညာကျွမ်းကျင်သူများဦးဆောင်သည့်အုပ်ချုပ်မှုစနစ်
hypogonadism	noun	လိင်ဟော်မုန်းထုတ်လုပ်မှုနည်းရောဂါ
recognizably	adverb	မှတ်မိနိုင်လောက်အောင်
scandalously	adverb	အရှက်ရဖွယ်ကောင်းစွာ
amitriptyline	noun	စိတ်ကျနှင့်အာရုံကြောနာကျင်မှုကုသဆေးတစ်မျိုး
disassociation	noun	ဆက်စပ်မှုဖြတ်တောက်ခြင်း
naturalisation	noun	နိုင်ငံသားအဖြစ်တရားဝင်ခံယူခြင်း
chromatographic	adjective	ဓာတ်ပစ္စည်းခွဲခြားနည်းဆိုင်ရာ
gastroesophageal	adjective	အစာအိမ်နှင့်အစာမျိုပြွန်ဆိုင်ရာ
unconsolidated	adjective	မတည်ငြိမ်မသိပ်သည်းသေးသော
compartmentalization	noun	ကဏ္ဍပိုင်းခွဲခြားထားခြင်း
caput	noun	ဦးခေါင်း သို့မဟုတ် ခေါင်းပိုင်း
derma	noun	အရေပြားအလွှာ
durum	noun	ခေါက်ဆွဲလုပ်သည့်ဂျုံမာမျိုး
folie	noun	စိတ်လွတ်သဘောဖြစ်မှု
glute	noun	တင်ပါးကြွက်သား
squinty	adjective	မျက်စိမှေးသော
jowl	noun	ပါးအောက်သား
loge	noun	ပြဇာတ်ရုံသီးသန့်ထိုင်ခုံခန်း
nard	noun	မွှေးရနံ့အပင်တစ်မျိုး
sloe	noun	အမည်းပြာရောင်သီးငယ်မျိုး
teem	verb	ပြည့်နှက်နေသည်
tufa	noun	ပေါက်ပွကျောက်တစ်မျိုး
befit	verb	သင့်တော်သည်
cubit	noun	တံတောင်မှလက်ချောင်းထိအလျားယူနစ်ဟောင်း
grosz	noun	ငွေကြေးအပိုင်းယူနစ်တစ်မျိုး
malar	noun	ပါးရိုး
topos	noun	ထပ်တလဲလဲသုံးသောအကြောင်းအရာပုံစံ
gusset	noun	အားဖြည့်ထည့်ချုပ်သည့်အထည်ပိုင်း
sterol	noun	စတီးရောလ်အဆီဓာတ်အုပ်စု
strafe	verb	လေယာဉ်မှစက်သေနတ်ဖြင့်ပစ်ခတ်သည်
tarsal	noun	ခြေချင်းဝတ်အရိုးတစ်ခု
tubule	noun	ပြွန်ငယ်
waggle	verb	ယမ်းခါလှုပ်သည်
aneurin	noun	ဗီတာမင်ဘီတစ်
diamine	noun	အမိုင်အုပ်စုနှစ်ခုပါဓာတုဒြပ်
fibroid	noun	သားအိမ်ကြွက်သားအကျိတ်
fitment	noun	တပ်ဆင်ပစ္စည်း
maillot	noun	ကိုယ်ကပ်ရေကူးဝတ်စုံ
mintage	noun	ဒင်္ဂါးသွန်းလုပ်မှု
miscast	verb	မသင့်တော်သူကိုဇာတ်ရုပ်ပေးသည်
outplay	verb	ကစားရာတွင်ပိုကောင်းအောင်ကစားသည်
pendent	noun	တွဲလောင်းအလှဆင်ပစ္စည်း
raiment	noun	အဝတ်အစား
spacial	adjective	နေရာအကျယ်အဝန်းဆိုင်ရာ
topcoat	noun	အပေါ်ဆုံးလိမ်းဆေး သို့မဟုတ် အပေါ်ဝတ်အင်္ကျီ
wadding	noun	အထူဖြည့်အမျှင်
bendable	adjective	ကွေးနိုင်သော
centrism	noun	အလယ်အလတ်နိုင်ငံရေးအယူ
chambray	noun	ချည်ထည်ပါးတစ်မျိုး
ethology	noun	တိရစ္ဆာန်အပြုအမူလေ့လာပညာ
ferritin	noun	သံဓာတ်သိုလှောင်ပရိုတိန်း
foreland	noun	ပင်လယ်ထဲသို့ထိုးထွက်မြေစွန်း
monocyte	noun	သွေးဖြူဆဲလ်တစ်မျိုး
ninjutsu	noun	ဂျပန်တိုက်ခိုက်ရေးပညာတစ်မျိုး
pickerel	noun	ရေချိုငါးမျိုးတစ်မျိုး
sandbank	noun	သဲတောင်ပို့
sloppily	adverb	မသပ်ရပ်စွာ
spheroid	noun	လုံးဝိုင်းပုံ
antitoxin	noun	အဆိပ်တန်ပြန်ဓာတ်
dialectal	adjective	ဒေသိယစကားဆိုင်ရာ
dyspepsia	noun	အစာမကြေရောဂါ
misdirect	verb	လမ်းမှားညွှန်သည်
nystagmus	noun	မျက်လုံးအလိုအလျောက်တုန်လှုပ်ရောဂါ
phenytoin	noun	တက်ရောဂါကုသဆေးတစ်မျိုး
pneumonic	adjective	အဆုတ်ရောင်ရောဂါဆိုင်ရာ
recombine	verb	ပြန်လည်ပေါင်းစပ်သည်
rulership	noun	အုပ်ချုပ်သူရာထူး
