adult	noun	အရွယ်ရောက်သူ
edition	noun	ထုတ်ဝေမူ
healthy	adjective	ကျန်းမာသော
extremely	adverb	အလွန်အမင်း
indeed	adverb	အမှန်ပင်
apart	adverb	ခွဲ၍|ဝေးကွာစွာ
till	preposition	အထိ
fifth	adjective	ပဉ္စမ|ငါးခုမြောက်သော
gift	noun	လက်ဆောင်|ပါရမီ
dear	adjective	ချစ်ခင်ရသော|တန်ဖိုးကြီးသော
neither	determiner	နှစ်ခုလုံးမဟုတ်သော
dress	noun	ဝတ်စုံ|ဂါဝန်
fellow	noun	အဖော်|လူတစ်ယောက်
horse	noun	မြင်း
stick	noun	တုတ်|ချောင်း
beauty	noun	အလှ|အလှအပ
billion	noun	ဘီလီယံ|သန်းတစ်ထောင်
roll	noun	အလိပ်|လှိမ့်ခြင်း
youth	noun	လူငယ်|ငယ်ရွယ်ချိန်
edge	noun	အစွန်း|အနား
forever	adverb	ထာဝရ|အမြဲတမ်း
blog	noun	အွန်လိုင်းမှတ်တမ်းစာမျက်နှာ
sport	noun	အားကစား
afternoon	noun	နေ့လယ်ပိုင်း
flat	noun	တိုက်ခန်း|ပြန့်ပြူးသောမြေပြင်
mail	noun	စာပို့ပစ္စည်း|စာတိုက်စာ
pair	noun	အတွဲ|နှစ်ခုတစ်စုံ
proper	adjective	သင့်တော်သော|မှန်ကန်သော
quarter	noun	လေးပုံတစ်ပုံ
upper	adjective	အပေါ်ဘက်ရှိသော
anywhere	adverb	ဘယ်နေရာမဆို|တစ်နေရာရာမှာ
fantastic	adjective	အံ့မခန်းသော|အရမ်းကောင်းသော
hundred	noun	တစ်ရာ
joint	noun	အဆစ်|ဆက်စပ်ရာနေရာ
museum	noun	ပြတိုက်
rain	noun	မိုး|မိုးရေ
warm	adjective	နွေးသော|နွေးထွေးသော
suit	noun	ဝတ်စုံ|တရားစွဲဆိုမှု
native	noun	ဒေသခံ
originally	adverb	မူလက
supreme	adjective	အမြင့်ဆုံးသော|အကြီးမြတ်ဆုံးသော
tech	noun	နည်းပညာ|နည်းပညာနယ်ပယ်
user	noun	အသုံးပြုသူ
yellow	noun	အဝါရောင်
exercise	noun	လေ့ကျင့်ခန်း|လေ့ကျင့်မှု
planet	noun	ဂြိုဟ်
