kindly	adverb	ကြင်နာစွာ|ကျေးဇူးပြု၍
nude	adjective	အဝတ်မဲ့သော|ကိုယ်လုံးတီးဖြစ်သော
cluster	noun	အစုအဝေး|အုပ်စု
dancer	noun	ကချေသည်
goddamn	interjection	သောက်ကျိုးနည်း
skinny	adjective	ပိန်သော|ပိန်လှီသော
sore	noun	အနာ|နာကျင်ရာ
weigh	verb	အလေးချိန်ရှိသည်|ချိန်သည်
cart	noun	လှည်း|တွန်းလှည်း
hardcore	adjective	အလွန်ပြင်းထန်သော|အမာခံ
portable	adjective	သယ်ဆောင်ရလွယ်သော
succession	noun	ဆက်တိုက်ဖြစ်ပွားမှု|ဆက်ခံမှု
sweep	verb	လှည်းသည်|အပြတ်အသတ်အနိုင်ရသည်
countless	adjective	မရေမတွက်နိုင်သော
offence	noun	ပြစ်မှု|စော်ကားမှု
preview	noun	ကြိုတင်ပြသချက်|အကြိုကြည့်
rapper	noun	ရက်ပ်အဆိုတော်
toast	noun	ပေါင်မုန့်ကင်|ဂုဏ်ပြုဆုတောင်းခွက်တင်မှု
tricky	adjective	လှည့်စားတတ်သော|ခက်ခဲသော
wreck	noun	ပျက်စီးသွားသောအရာ|ယာဉ်ပျက်
documentation	noun	မှတ်တမ်းစာရွက်စာတမ်း|အထောက်အထား
lame	adjective	ခြေဆာသော|ညံ့သော
quarterback	noun	အမေရိကန်ဘောလုံးကွင်းလယ်ဦးဆောင်သူ
sixteen	noun	ဆယ့်ခြောက်
anal	adjective	စအိုဆိုင်ရာ
dull	adjective	မှိုင်းသော|ငြီးငွေ့စရာကောင်းသော
neighbourhood	noun	ရပ်ကွက်|အနီးဝန်းကျင်
postal	adjective	စာတိုက်ဆိုင်ရာ
risky	adjective	အန္တရာယ်ရှိသော
vibe	noun	အငွေ့အသက်|ခံစားချက်ပတ်ဝန်းကျင်
desktop	noun	စားပွဲတင်ကွန်ပျူတာ|မျက်နှာပြင်အလုပ်ခုံ
dial	noun	နံပါတ်ခလုတ်မျက်နှာပြင်|ဖုန်းနံပါတ်ခေါ်ကိရိယာ
revival	noun	ပြန်လည်ရှင်သန်မှု|ပြန်လည်နိုးထမှု
thankful	adjective	ကျေးဇူးတင်သော
heroin	noun	ဟီးရိုးအင်းမူးယစ်ဆေး
luckily	adverb	ကံကောင်းစွာ
recognise	verb	မှတ်မိသည်|အသိအမှတ်ပြုသည်
tenth	adjective	ဆယ်ခုမြောက်သော|ဒသမ
coordinator	noun	ညှိနှိုင်းရေးမှူး
meme	noun	အင်တာနက်ဟာသပုံ|မီမ်
terribly	adverb	အလွန်အမင်း|ဆိုးဆိုးရွားရွား
toss	verb	ပစ်တင်သည်|လွှင့်ပစ်သည်
transgender	adjective	လိင်အမျိုးအစားကူးပြောင်းသော
champ	noun	ချန်ပီယံ|အနိုင်ရသူ
ditch	noun	မြောင်း
dope	noun	မူးယစ်ဆေး|မိုက်မဲသူ
unemployed	adjective	အလုပ်လက်မဲ့ဖြစ်သော
bastard	noun	လူယုတ်မာ
fond	adjective	နှစ်သက်သော|ချစ်ခင်သော
