soft	adjective	ပျော့သော|နူးညံ့သော
sugar	noun	သကြား
entry	noun	ဝင်ရောက်မှု|မှတ်တမ်းတစ်ခု
golden	adjective	ရွှေရောင်|တန်ဖိုးကြီးသော
pool	noun	ရေကူးကန်|ရေအိုင်
hole	noun	အပေါက်|တွင်း
pack	noun	အထုပ်|အစု
cute	adjective	ချစ်စရာကောင်းသော
numerous	adjective	အများအပြားသော
twenty	noun	နှစ်ဆယ်
fill	verb	ဖြည့်သည်|ပြည့်စေသည်
properly	adverb	မှန်မှန်ကန်ကန်|သင့်တော်စွာ
thousand	noun	တစ်ထောင်
besides	adverb	ထို့အပြင်|ဒါ့အပြင်
chicken	noun	ကြက်|ကြက်သား
meat	noun	အသား
mode	noun	ပုံစံ|စနစ်
zero	noun	သုည
cream	noun	ခရင်မ်|မလိုင်
giant	noun	ဧရာမသူ|ဘီလူး
kingdom	noun	နိုင်ငံ|ဘုရင့်နိုင်ငံ
theme	noun	အဓိကအကြောင်းအရာ|အယူအဆ
unfortunately	adverb	ကံမကောင်းစွာ
usual	adjective	ပုံမှန်ဖြစ်သော|များသောအားဖြင့်တွေ့ရသော
alcohol	noun	အရက်|အယ်လ်ကိုဟော
medium	noun	အလယ်အလတ်အဆင့်|ကြားခံ
unable	adjective	မလုပ်နိုင်သော
wing	noun	တောင်ပံ
info	noun	အချက်အလက်
newspaper	noun	သတင်းစာ
reserve	noun	အရန်|သီးသန့်သိုလှောင်ထားမှု
dollar	noun	ဒေါ်လာ
folks	noun	မိသားစုဝင်များ|လူတွေ
gender	noun	လိင်အမျိုးအစား
instance	noun	ဖြစ်ရပ်တစ်ခု|ဥပမာတစ်ခု
mile	noun	မိုင်
universe	noun	စကြဝဠာ
flag	noun	အလံ
cheese	noun	ဒိန်ခဲ
diet	noun	အစားအသောက်အစီအစဉ်|အစားအသောက်ပုံစံ
favourite	noun	အနှစ်သက်ဆုံးအရာ|အကြိုက်ဆုံးသူ
item	noun	ပစ္စည်းတစ်ခု|အချက်တစ်ခု
parent	noun	မိဘ
programme	noun	အစီအစဉ်
tight	adjective	တင်းကျပ်သော|ကြပ်သော
weekly	adjective	အပတ်စဉ်
tool	noun	ကိရိယာ|တန်ဆာပလာ
