export	noun	ပို့ကုန်|တင်ပို့မှု
grandfather	noun	အဘိုး
pussy	noun	မိန်းမလိင်အင်္ဂါ
cock	noun	လိင်တံ|ကြက်ဖ
graphic	noun	ရုပ်ပုံ|ဂရပ်ဖစ်
outdoor	adjective	အပြင်ဘက်ရှိသော
ultra	adjective	အလွန်အမင်းဖြစ်သော
folk	noun	လူထု|လူများ
dish	noun	ပန်းကန်|ဟင်းတစ်မျိုး
holder	noun	ကိုင်ဆောင်သူ|ထည့်စရာ
nonsense	noun	အဓိပ္ပာယ်မရှိတဲ့စကား|ပေါက်ကရ
wealthy	adjective	ချမ်းသာသော
developer	noun	တီထွင်ဖန်တီးသူ|ဆော့ဖ်ဝဲရေးသူ
poster	noun	ပိုစတာ|ကြော်ငြာစာတမ်း
uncomfortable	adjective	မသက်မသာဖြစ်သော|အဆင်မပြေသော
grid	noun	ဇယားကွက်|ကွန်ယက်ကွက်
identification	noun	ခွဲခြားသတ်မှတ်ခြင်း|အထောက်အထား
metro	noun	မြေအောက်ရထား|မြို့ပြရထား
suite	noun	အခန်းတွဲ|တေးဂီတအစုံ
beloved	noun	ချစ်မြတ်နိုးရသူ
icon	noun	သင်္ကေတပုံ|အိုင်ကွန်
vertical	adjective	ဒေါင်လိုက်ဖြစ်သော
grandmother	noun	အဘွား
hurry	noun	အလျင်|အလျင်စလိုမှု
plug	noun	ပလပ်|ပိတ်ဆို့ရာပစ္စည်း
disc	noun	အပြားဝိုင်း|ဒစ်
iconic	adjective	အထင်ကရဖြစ်သော
jewelry	noun	လက်ဝတ်ရတနာ
reminder	noun	သတိပေးချက်
unfortunate	adjective	ကံမကောင်းသော
babe	noun	ကလေးငယ်|ချစ်သူကိုခေါ်သောစကား
canon	noun	စည်းမျဉ်းမူစု|တရားဝင်အကျုံးဝင်မူစု
generic	adjective	ယေဘုယျဖြစ်သော|အမှတ်တံဆိပ်မပါတဲ့
grandma	noun	အဘွား
handful	noun	လက်တစ်ဆုပ်|အနည်းငယ်
happily	adverb	ပျော်ရွှင်စွာ
nowadays	adverb	ယနေ့ခေတ်မှာ|အခုခေတ်မှာ
throne	noun	ရာဇပလ္လင်
nutrition	noun	အာဟာရ|အာဟာရပညာ
rental	noun	ငှားရမ်းမှု|အငှားပစ္စည်း
unlimited	adjective	အကန့်အသတ်မရှိသော
cafe	noun	ကော်ဖီဆိုင်|စားသောက်ဆိုင်ငယ်
meter	noun	မီတာ|တိုင်းတာကိရိယာ
