relentlessly	adverb	3.21	R IH0 L EH1 N T L AH0 S L IY0	in a relentless manner
reusable	adjective	3.21	R IY0 UW1 Z AH0 B AH0 L	capable of being used again
saffron	noun	3.21	S AE1 F R AH0 N	a shade of yellow tinged with orange
sassy	adjective	3.21	S AE1 S IY0	improperly forward or bold
soma	noun	3.21	S OW1 M AA0	alternative names for the body of a human being
stemmed	adjective	3.21	S T EH1 M D	having a stem or stems or having a stem as specified; often used in combination
suggestive	adjective	3.21	S AH0 JH EH1 S T IH0 V	tending to suggest or imply
symmetric	adjective	3.21	S AH0 M EH1 T R IH0 K	having similarity in size, shape, and relative position of corresponding parts
tonne	noun	3.21	T AH1 N	a unit of weight equivalent to 1000 kilograms
unfavorable	adjective	3.21	AH2 N F EY1 V ER0 AH0 B AH0 L	not encouraging or approving or pleasing; ; ; ,
unintentionally	adverb	3.21	AH2 N IH0 N T EH1 N SH AH0 N AH0 L IY0	without intention; in an unintentional manner
wield	verb	3.21	W IY1 L D	have and exercise
woodwork	noun	3.21	W UH1 D W ER2 K	work made of wood; especially moldings or stairways or furniture
yellowish	adjective	3.21	Y EH1 L OW0 IH0 SH	of the color intermediate between green and orange in the color spectrum; of something resembling the color of an egg yolk
anew	adverb	3.20	AH0 N UW1	again but in a new or different way
bassist	noun	3.20	B EY1 S IH0 S T	a musician who play the bass viol
blatantly	adverb	3.20	B L EY1 T AH0 N T L IY0	in a blatant manner
blowout	noun	3.20	B L OW1 AW2 T	an easy victory
bubbly	adjective	3.20	B AH1 B L IY0	emitting or filled with bubbles as from carbonation or fermentation
bummer	noun	3.20	B AH1 M ER0	an experience that is irritating or frustrating or disappointing
consort	noun	3.20	K AH0 N S AO1 R T	the husband or wife of a reigning monarch
cupid	noun	3.20	K Y UW1 P IH0 D	a symbol for love in the form of a cherubic naked boy with wings and a bow and arrow
enlarge	verb	3.20	EH2 N L AA1 R JH	make larger
equate	verb	3.20	IH0 K W EY1 T	consider or describe as similar, equal, or analogous
equestrian	noun	3.20	IH0 K W EH1 S T R IY0 AH0 N	a man skilled in equitation
ethereal	adjective	3.20	IH0 TH IH1 R IY0 AH0 L	of or containing or dissolved in ether
expanse	noun	3.20	IH0 K S P AE1 N S	a wide scope
favorably	adverb	3.20	F EY1 V ER0 AH0 B L IY0	showing approval
fondly	adverb	3.20	F AA1 N D L IY0	with fondness; with love
giver	noun	3.20	G IH1 V ER0	someone who devotes himself completely
gunpoint	noun	3.20	G AH1 N P OY2 N T	the gun muzzle's direction
heartache	noun	3.20	HH AA1 R T EY2 K	intense sorrow caused by loss of a loved one (especially by death)
hooray	noun	3.20	HH UH0 R EY1	a victory cheer
individuality	noun	3.20	IH2 N D IH2 V IH0 JH UW0 AE1 L IH0 T IY0	the quality of being individual
lien	noun	3.20	L IY1 N	the right to take another's property if an obligation is not discharged
linden	noun	3.20	L IH1 N D AH0 N	soft light-colored wood of any of various linden trees; used in making crates and boxes and in carving and millwork
lupus	noun	3.20	L UW1 P AH0 S	any of several forms of ulcerative skin disease
manure	noun	3.20	M AH0 N UH1 R	any animal or plant material used to fertilize land especially animal excreta usually with litter material
meningitis	noun	3.20	M EH2 N AH0 N JH AY1 T AH0 S	infectious disease characterized by inflammation of the meninges (the tissues that surround the brain or spinal cord) usually caused by a bacterial infection; symptoms include headache and stiff neck and fever and nausea
misogyny	noun	3.20	M IH1 Z AH0 JH IH0 N IY0	hatred of women
multiplier	noun	3.20	M AH1 L T AH0 P L AY2 ER0	the number by which a multiplicand is multiplied
northbound	adjective	3.20	N AO1 R TH B AW0 N D	moving toward the north
onslaught	noun	3.20	AO1 N S L AO2 T	a sudden and severe onset of trouble
palsy	noun	3.20	P AO1 L Z IY0	loss of the ability to move a body part
partridge	noun	3.20	P AA1 R T R AH0 JH	flesh of either quail or grouse
permissible	adjective	3.20	P ER0 M IH1 S AH0 B AH0 L	that may be permitted especially as according to rule
platonic	adjective	3.20	P L AH0 T AA1 N IH0 K	free from physical desire
polka	noun	3.20	P OW1 L K AA0	music performed for dancing the polka
realisation	noun	3.20	R IY1 L AH0 Z EY1 SH AH0 N	a musical composition that has been completed or enriched by someone other than the composer
recapture	noun	3.20	R IY0 K AE1 P CH ER0	a legal seizure by the government of profits beyond a fixed amount
