pantheon	noun	3.22	P AE1 N TH IY0 AA2 N	a monument commemorating a nation's dead heroes
payer	noun	3.22	P EY1 ER0	a person who pays money for something
pictorial	noun	3.22	P IH0 K T AO1 R IY0 AH0 L	a periodical (magazine or newspaper) containing many pictures
prospectus	noun	3.22	P R AH0 S P EH1 K T AH0 S	a catalog listing the courses offered by a college or university
reactionary	noun	3.22	R IY0 AE1 K SH AH0 N EH2 R IY0	an extreme conservative; an opponent of progress or liberalism
seaweed	noun	3.22	S IY1 W IY2 D	plant growing in the sea, especially marine algae
sketchy	adjective	3.22	S K EH1 CH IY0	giving only major points; lacking completeness
southbound	adjective	3.22	S AW1 TH B AW2 N D	moving toward the south
specificity	noun	3.22	S P EH2 S AH0 F IH1 S AH0 T IY0	the quality of being specific rather than general
stewardship	noun	3.22	S T UW1 ER0 D SH IH2 P	the position of steward
stoppage	noun	3.22	S T AA1 P IH0 JH	an obstruction in a pipe or tube
tint	noun	3.22	T IH1 N T	a quality of a given color that differs slightly from another color
unbroken	adjective	3.22	AH0 N B R OW1 K AH0 N	marked by continuous or uninterrupted extension in space or time or sequence
whiff	noun	3.22	W IH1 F	a short light gust of air
aristocracy	noun	3.21	EH2 R AH0 S T AA1 K R AH0 S IY0	a privileged class holding hereditary titles
bile	noun	3.21	B AY1 L	a digestive juice secreted by the liver and stored in the gallbladder; aids in the digestion of fats
boner	noun	3.21	B OW1 N ER0	an embarrassing mistake
brownie	noun	3.21	B R AW1 N IY0	(folklore) fairies that are somewhat mischievous
cartwright	noun	3.21	K AA1 R T R AY2 T	a workman who makes and repairs carts and wagons
circumcision	noun	3.21	S ER2 K AH0 M S IH1 ZH AH0 N	the act of circumcising; surgical removal of the foreskin of males
clutter	noun	3.21	K L AH1 T ER0	a confused multitude of things
crusader	noun	3.21	K R UW0 S EY1 D ER0	a disputant who advocates reform
cutoff	noun	3.21	K AH1 T AO2 F	a designated limit beyond which something cannot function or must be terminated
drawback	noun	3.21	D R AO1 B AE2 K	the quality of being a hindrance
elliptical	adjective	3.21	IH0 L IH1 P T IH0 K AH0 L	rounded like an egg
eminence	noun	3.21	EH1 M AH0 N AH0 N S	high status importance owing to marked superiority
fragrant	adjective	3.21	F R EY1 G R AH0 N T	pleasant-smelling
generalization	noun	3.21	JH EH2 N ER0 AH0 L IH0 Z EY1 SH AH0 N	reasoning from detailed facts to general principles
goldsmith	noun	3.21	G OW1 L D S M IH2 TH	an artisan who makes jewelry and other objects out of gold
hermit	noun	3.21	HH ER1 M AH0 T	one retired from society for religious reasons
ionic	adjective	3.21	AY2 AA1 N IH0 K	containing or involving or occurring in the form of ions
kilometre	noun	3.21	K IH2 L AO1 M AH2 T ER0	a metric unit of length equal to 1000 meters (or 0.621371 miles)
laguna	noun	3.21	L AH0 G UW1 N AH0	a body of water cut off from a larger body by a reef of sand or coral
levant	noun	3.21	L AH0 V AE1 N T	a heavy morocco often used in bookbinding
loco	adjective	3.21	L OW1 K OW0	informal or slang terms for mentally irregular
magnolia	noun	3.21	M AE0 G N OW1 L Y AH0	dried bark of various magnolias; used in folk medicine
medial	adjective	3.21	M IY1 D IY0 AH0 L	dividing an animal into right and left halves
mercantile	adjective	3.21	M ER1 K AH0 N T AY2 L	of or relating to the economic system of mercantilism
migratory	adjective	3.21	M AY1 G R AH0 T AO2 R IY0	used of animals that move seasonally
modernist	noun	3.21	M AA1 D ER0 N IH0 S T	an artist who makes a deliberate break with previous styles
mover	noun	3.21	M UW1 V ER0	workman employed by a moving company
nomenclature	noun	3.21	N OW1 M AH0 N K L EY2 CH ER0	a system of words used to name things in a particular discipline
outback	adjective	3.21	AW1 T B AE2 K	inaccessible and sparsely populated
panoramic	adjective	3.21	P AE2 N ER0 AE1 M IH0 K	as from an altitude or distance
pave	noun	3.21	P EY1 V	a setting with precious stones so closely set that no metal shows
philanthropic	adjective	3.21	F IH2 L AH0 N TH R AA1 P IH0 K	generous in assistance to the poor
playhouse	noun	3.21	P L EY1 HH AW2 S	plaything consisting of a small model of a house that children can play inside of
plow	noun	3.21	P L AW1	a farm tool having one or more heavy blades to break the soil and cut a furrow prior to sowing
preferential	adjective	3.21	P R EH2 F ER0 EH1 N SH AH0 L	manifesting partiality
redirect	verb	3.21	R IY2 D ER0 EH1 K T	channel into a new direction
