nonproliferation	noun	ပြန့်ပွားမှုမဖြစ်စေရန်တားဆီးခြင်း|နျူကလီးယားလက်နက်မပြန့်ပွားရေး
odorless	adjective	အနံ့မရှိသော
ordain	verb	အမိန့်ချမှတ်သည်|ဘာသာရေးရာထူးအပ်နှင်းသည်
oxidant	noun	အောက်ဆီဒေးရှင်းဖြစ်စေသောပစ္စည်း
paralytic	noun	လေဖြတ်ထားသူ|ကိုယ်အင်္ဂါမလှုပ်ရှားနိုင်သူ
parfait	noun	ရေခဲမုန့်အလွှာများဖြင့်ပြုလုပ်သောအချိုပွဲ
pecuniary	adjective	ငွေကြေးနှင့်ဆိုင်သော
phosphoric	adjective	ဖော့စဖရပ်ပါဝင်သော|ဖော့စဖရပ်နှင့်ဆိုင်သော
prostatic	adjective	ဆီးကျိတ်နှင့်ဆိုင်သော
provable	adjective	သက်သေပြနိုင်သော
psilocybin	noun	မှိုအချို့တွင်တွေ့ရသောစိတ်အာရုံပြောင်းစေသည့်ဓာတ်
psychopathology	noun	စိတ်မူမမှန်မှုဆိုင်ရာစိတ်ပညာ
saccharine	adjective	အလွန်ချိုလွန်းသော|ချိုသာဟန်လွန်ကဲသော
scrupulously	adverb	အလွန်ဂရုတစိုက်|စည်းကမ်းတကျ
seaward	noun	ပင်လယ်ဘက်သို့ဦးတည်ရာ
sensitively	adverb	နူးညံ့သိမ်မွေ့စွာ|အာရုံစိုက်စွာ
shipboard	adjective	သင်္ဘောပေါ်နှင့်ဆိုင်သော
slanderous	adjective	ဂုဏ်သိက္ခာပျက်စေသောမမှန်စကားပါသော
snook	noun	ပင်လယ်ကမ်းနီးတွင်နေသောငါးတစ်မျိုး
somersault	noun	ကျွမ်းထိုးခြင်း
strum	noun	ကြိုးတူရိယာကိုလက်ဖြင့်ခြစ်တီးသံ
suffragette	noun	အမျိုးသမီးမဲပေးခွင့်အတွက်လှုပ်ရှားခဲ့သောအမျိုးသမီး
superconductivity	noun	လျှပ်စစ်ခုခံမှုလုံးဝပျောက်သွားသောဂုဏ်သတ္တိ
uppity	adjective	မောက်မာ၍ကိုယ့်ကိုယ်ကိုအထင်ကြီးသော
waterborne	adjective	ရေမှတစ်ဆင့်သယ်ဆောင်သော|ရေဖြင့်ကူးစက်သော
baccarat	noun	ကတ်ဖဲလောင်းကစားတစ်မျိုး
