crease	noun	3.31	K R IY1 S	an angular or rounded shape made by folding
digestion	noun	3.31	D AY0 JH EH1 S CH AH0 N	the process of decomposing organic matter (as in sewage) by bacteria or by chemical action or heat
donut	noun	3.31	D OW1 N AH2 T	a small ring-shaped friedcake
gunner	noun	3.31	G AH1 N ER0	a serviceman in the artillery
incidental	noun	3.31	IH2 N S IH0 D EH1 N T AH0 L	(frequently plural) an expense not budgeted or not specified
limbo	noun	3.31	L IH1 M B OW0	the state of being disregarded or forgotten
memorabilia	noun	3.31	M EH2 M ER0 AH0 B IY1 L Y AH0	a record of things worth remembering
midterm	noun	3.31	M IH1 D T ER2 M	the middle of the gestation period
pacers	noun	3.31	P EY1 S ER0 Z	a horse used to set the pace in racing
paisley	noun	3.31	P EY1 Z L IY0	a soft wool fabric with a colorful swirled pattern of curved shapes
patriarch	noun	3.31	P EY1 T R IY0 AA2 R K	title for the heads of the Eastern Orthodox Churches (in Istanbul and Alexandria and Moscow and Jerusalem)
pious	adjective	3.31	P AY1 AH0 S	having or showing or expressing reverence for a deity
prematurely	adverb	3.31	P R IY2 M AH0 CH UH1 R L IY0	(of childbirth) before the end of the normal period of gestation
raider	noun	3.31	R EY1 D ER0	someone who takes spoils or plunder (as in war)
seamless	adjective	3.31	S IY1 M L AH0 S	not having or joined by a seam or seams
spectroscopy	noun	3.31	S P EH0 K T R AA1 S K AH0 P IY0	the use of spectroscopes to analyze spectra
auntie	noun	3.30	AE1 N T IY0	the sister of your father or mother; the wife of your uncle
colleen	noun	3.30	K AA2 L IY1 N	an Irish girl
disproportionately	adverb	3.30	D IH2 S P R AH0 P AO1 R SH AH0 N AH0 T L IY0	out of proportion
emery	noun	3.30	EH1 M ER0 IY0	a hard grey-black mineral consisting of corundum and either hematite or magnetite; used as an abrasive (especially as a coating on paper)
exponentially	adverb	3.30	EH2 K S P OW0 N EH1 N SH AH0 L IY0	in an exponential manner
externally	adverb	3.30	IH0 K S T ER1 N AH0 L IY0	on or from the outside
fifteenth	noun	3.30	F IH0 F T IY1 N TH	position 15 in a countable series of things
fruitful	adjective	3.30	F R UW1 T F AH0 L	productive or conducive to producing in abundance
gall	noun	3.30	G AO1 L	an open sore on the back of a horse caused by ill-fitting or badly adjusted saddle
hallelujah	noun	3.30	HH AE2 L AH0 L UW1 Y AH0	a shout or song of praise to God
hastily	adverb	3.30	HH EY1 S T AH0 L IY0	in a hurried or hasty manner
horizontally	adverb	3.30	HH AO2 R IH0 Z AA1 N T AH0 L IY0	in a horizontal direction
inaccessible	adjective	3.30	IH2 N AH0 K S EH1 S AH0 B AH0 L	capable of being reached only with great difficulty or not at all
leafy	adjective	3.30	L IY1 F IY0	having or covered with leaves
margarita	noun	3.30	M AA2 R G ER0 IY1 T AH0	a cocktail made of tequila and triple sec with lime and lemon juice
peat	noun	3.30	P IY1 T	partially carbonized vegetable matter saturated with water; can be used as a fuel when dried
pedophile	noun	3.30	P EH1 D OW0 F AY0 L	an adult who is sexually attracted to children
peptide	noun	3.30	P EH1 P T AY2 D	amide combining the amino group of one amino acid with the carboxyl group of another; usually obtained by partial hydrolysis of protein
periphery	noun	3.30	P ER0 IH1 F ER0 IY0	the outside boundary or surface of something
piggy	noun	3.30	P IH1 G IY0	a young pig
serenity	noun	3.30	S ER0 EH1 N AH0 T IY0	a disposition free from stress or emotion
starch	noun	3.30	S T AA1 R CH	a complex carbohydrate found chiefly in seeds, fruits, tubers, roots and stem pith of plants, notably in corn, potatoes, wheat, and rice; an important foodstuff and used otherwise especially in adhesives and as fillers and stiffeners for paper and textiles
subtly	adverb	3.30	S AH1 T AH0 L IY0	in a subtle manner
surfer	noun	3.30	S ER1 F ER0	someone who engages in surfboarding
taper	noun	3.30	T EY1 P ER0	a convex shape that narrows toward a point
unequal	adjective	3.30	AH0 N IY1 K W AH0 L	poorly balanced or matched in quantity or value or measure
unresolved	adjective	3.30	AH0 N R IH0 Z AA1 L V D	not solved
unspecified	adjective	3.30	AH0 N S P EH1 S AH0 F AY2 D	not stated explicitly or in detail
winery	noun	3.30	W AY1 N ER0 IY0	distillery where wine is made
consular	adjective	3.29	K AA1 N S AH0 L ER0	having to do with a consul or his office or duties
corrective	noun	3.29	K ER0 EH1 K T IH0 V	a device for treating injury or disease
draper	noun	3.29	D R EY1 P ER0	a dealer in fabrics and sewing materials (and sometimes in clothing and drygoods)
excite	verb	3.29	IH0 K S AY1 T	arouse or elicit a feeling
exporter	noun	3.29	IH0 K S P AO1 R T ER0	a businessperson who transports goods abroad (for sale)
