distal	adjective	3.27	D IH1 S T AH0 L	situated farthest from point of attachment or origin, as of a limb or bone
emptiness	noun	3.27	EH1 M P T IY0 N AH0 S	the state of containing nothing
faithfully	adverb	3.27	F EY1 TH F AH0 L IY0	in a faithful manner
firepower	noun	3.27	F AY1 R P AW2 ER0	(military) the relative capacity for delivering fire on a target
formative	noun	3.27	F AO1 R M AH0 T IH0 V	minimal language unit that has a syntactic (or morphological) function
grader	noun	3.27	G R EY1 D ER0	a judge who assigns grades to something
granger	noun	3.27	G R EY1 N JH ER0	a person who operates a farm
impetus	noun	3.27	IH1 M P AH0 T AH0 S	a force that moves something along
junkie	noun	3.27	JH AH1 NG K IY0	a narcotics addict
literate	noun	3.27	L IH1 T ER0 AH0 T	a person who can read and write
localization	noun	3.27	L OW2 K AH0 L AH0 Z EY1 SH AH0 N	a determination of the place where something is
martini	noun	3.27	M AA0 R T IY1 N IY0	a cocktail made of gin (or vodka) with dry vermouth
midget	noun	3.27	M IH1 JH AH0 T	a person who is markedly small
monoxide	noun	3.27	M AH0 N AA1 K S AY0 D	an oxide containing just one atom of oxygen in the molecule
musically	adverb	3.27	M Y UW1 Z IH0 K L IY0	in a musical manner
nighttime	noun	3.27	N AY1 T T AY2 M	the time after sunset and before sunrise while it is dark outside
nonlinear	adjective	3.27	N AA0 N L IH1 N IY2 ER0	designating or involving an equation whose terms are not of the first degree
parasitic	adjective	3.27	P EH2 R AH0 S IH1 T IH0 K	relating to or caused by parasites
picket	noun	3.27	P IH1 K IH0 T	a person employed to keep watch for some anticipated event
pretext	noun	3.27	P R IY1 T EH2 K S T	something serving to conceal plans; a fictitious reason that is concocted in order to conceal the real reason
redistribution	noun	3.27	R IY2 D IH0 S T R AH0 B Y UW1 SH AH0 N	distributing again
richly	adverb	3.27	R IH1 CH L IY0	to an ample degree or in an ample manner
saver	noun	3.27	S EY1 V ER0	someone who saves something from danger or violence
sectarian	noun	3.27	S EH0 K T EH1 R IY0 AH0 N	a member of a sect
silica	noun	3.27	S IH1 L AH0 K AH0	a white or colorless vitreous insoluble solid (SiO2); various forms occur widely in the earth's crust as quartz or cristobalite or tridymite or lechatelierite
snuck	verb	3.27	S N AH1 K	to go stealthily or furtively
sophistication	noun	3.27	S AH0 F IH2 S T AH0 K EY1 SH AH0 N	uplifting enlightenment
straighten	verb	3.27	S T R EY1 T AH0 N	straighten up or out; make straight
thinly	adverb	3.27	TH IH1 N L IY0	without force or sincere effort
unrestricted	adjective	3.27	AH2 N R IY0 S T R IH1 K T IH0 D	not subject to or subjected to restriction
unthinkable	adjective	3.27	AH0 N TH IH1 NG K AH0 B AH0 L	incapable of being conceived or considered
wasteful	adjective	3.27	W EY1 S T F AH0 L	tending to squander and waste
youngster	noun	3.27	Y AH1 NG S T ER0	a young person of either sex
angst	noun	3.26	AA1 NG K S T	an acute but unspecific feeling of anxiety; usually reserved for philosophical anxiety about the world or about personal freedom
bandwagon	noun	3.26	B AE1 N D W AE2 G AH0 N	a popular trend that attracts growing support
birdie	noun	3.26	B ER1 D IY0	(golf) a score of one stroke under par on a hole
camper	noun	3.26	K AE1 M P ER0	someone living temporarily in a tent or lodge for recreation
cleanliness	noun	3.26	K L EH1 N L IY0 N IH0 S	the habit of keeping free of superficial imperfections
concurrently	adverb	3.26	K AH0 N K ER1 AH0 N T L IY0	overlapping in duration
convex	adjective	3.26	K AH0 N V EH1 K S	curving or bulging outward
culmination	noun	3.26	K AH2 L M AH0 N EY1 SH AH0 N	a final climactic stage
detriment	noun	3.26	D EH1 T R AH0 M AH0 N T	a damage or loss
dodger	noun	3.26	D AA1 JH ER0	a shifty deceptive person
domestically	adverb	3.26	D AH0 M EH1 S T IH0 K L IY0	with respect to the internal affairs of a government
fledged	verb	3.26	F L EH1 JH D	feed, care for, and rear young birds for flight
forcefully	adverb	3.26	F AO1 R S F AH0 L IY0	with full force
infidelity	noun	3.26	IH2 N F IH0 D EH1 L IH0 T IY0	the quality of being unfaithful
inversion	noun	3.26	IH2 N V ER1 ZH AH0 N	the layer of air near the earth is cooler than an overlying layer
knack	noun	3.26	N AE1 K	a special way of doing something
maestro	noun	3.26	M AY1 S T R OW0	an artist of consummate skill
