roughshod	adjective	အခြားသူများကိုမဂရုစိုက်ဘဲအနိုင်ကျင့်သော
spittle	noun	တံတွေး
squeaker	noun	ညှစ်သို့မဟုတ်လှုပ်လျှင်ချွီချွီမြည်သောအရာ
therapeutically	adverb	ကုသရေးရည်ရွယ်ချက်ဖြင့်
turncoat	noun	မူလအဖွဲ့သို့မဟုတ်ဘက်ကိုသစ္စာဖောက်၍ဘက်ပြောင်းသူ
tush	noun	တင်ပါး
unenthusiastic	adjective	စိတ်အားထက်သန်မှုမရှိသော
viciousness	noun	ရက်စက်ကြမ်းကြုတ်မှု
whorehouse	noun	ပြည့်တန်ဆာလုပ်ငန်းရှိရာအိမ်
zoster	noun	အာရုံကြောတစ်လျှောက်နာကျင်အဖုထွက်သောရေယုန်ရောဂါ
astronomically	adverb	အလွန်အမင်းများပြားစွာ
bordello	noun	ပြည့်တန်ဆာအိမ်
bulla	noun	အရည်ပြည့်အရေပြားဖုကြီး
busker	noun	လမ်းပေါ်တွင်ဖျော်ဖြေ၍အလှူငွေရယူသူ
cardholder	noun	ခရက်ဒစ်သို့မဟုတ်ဒက်ဘစ်ကတ်ကိုင်ဆောင်သူ
chicanery	noun	လှည့်စားလိမ်လည်သည့်ပရိယာယ်
conjurer	noun	မျက်လှည့်ဆရာ|မှော်ဆရာ
dalliance	noun	ခဏတာအချစ်ရေး|အချိန်ဖြုန်းနှောင့်နှေးမှု
deism	noun	ဖန်ဆင်းရှင်ရှိကြောင်းယုံသော်လည်းဘာသာရေးဖွင့်ဟချက်ကိုမမှီခိုသောအယူဝါဒ
demonization	noun	လူသို့မဟုတ်အဖွဲ့တစ်ခုကိုအလွန်ဆိုးယုတ်သလိုပုံဖော်ခြင်း
determinedly	adverb	ဆုံးဖြတ်ချက်ခိုင်မာစွာ
doughy	adjective	မုန့်စိမ်းကဲ့သို့ပျော့စေးသော
dudgeon	noun	ပြင်းထန်သောမကျေနပ်ဒေါသ
earmark	noun	သီးသန့်ရည်ရွယ်သတ်မှတ်ထားသောငွေသို့မဟုတ်ပစ္စည်း|တိရစ္ဆာန်နားပေါ်အမှတ်
formic	adjective	ပုရွက်ဆိတ်မှရသောသို့မဟုတ်ပုရွက်ဆိတ်နှင့်ဆိုင်သော
gainfully	adverb	ဝင်ငွေရရှိအောင်အကျိုးရှိစွာ
geodesy	noun	ကမ္ဘာပုံသဏ္ဌာန်နှင့်နေရာတိကျမှုတိုင်းတာသည့်ပညာ
grama	noun	ခြောက်သွေ့လွင်ပြင်တွင်ပေါက်သောမြက်တစ်မျိုး
hemispheric	adjective	ကမ္ဘာသို့မဟုတ်ဦးနှောက်ခြမ်းတစ်ခြမ်းနှင့်ဆိုင်သော
hooky	noun	ကျောင်းသို့မဟုတ်အလုပ်ပျက်ကွက်ခြင်း
ignoble	adjective	ဂုဏ်သိက္ခာမရှိသော|မမြင့်မြတ်သော
imperceptibly	adverb	သတိမပြုမိနိုင်လောက်အောင်
impoverishment	noun	ဆင်းရဲမွဲတေမှုဖြစ်လာခြင်း
instrumentality	noun	ရည်ရွယ်ချက်တစ်ခုအောင်မြင်ရန်အသုံးချသည့်နည်းလမ်းသို့မဟုတ်အဖွဲ့
intermolecular	adjective	မော်လီကျူးများအကြားရှိသော
judgeship	noun	တရားသူကြီးရာထူး
jujitsu	noun	ပြိုင်ဘက်အားကိုအသုံးချသည့်လက်နက်မဲ့ကိုယ်ခံပညာတစ်မျိုး
lithic	adjective	ကျောက်နှင့်ဆိုင်သော|ကျောက်ဖြင့်ပြုလုပ်သော
mesolithic	adjective	ကျောက်ခေတ်အလယ်ပိုင်းနှင့်ဆိုင်သော
misprint	noun	ပုံနှိပ်အမှား
mutagen	noun	မျိုးဗီဇပြောင်းလဲမှုဖြစ်စေသောဓာတ်သို့မဟုတ်အကြောင်းရင်း
octet	noun	ရှစ်ခုသို့မဟုတ်ရှစ်ဦးပါအဖွဲ့
politicize	verb	နိုင်ငံရေးဆန်အောင်ပြောင်းသည်|နိုင်ငံရေးကိစ္စဖြစ်စေသည်
propitious	adjective	အောင်မြင်ရန်အလားအလာကောင်းသော|အခွင့်သာသော
readjustment	noun	အခြေအနေအသစ်နှင့်ကိုက်ညီအောင်ပြန်လည်ညှိခြင်း
restlessly	adverb	မငြိမ်မသက်စွာ
retell	verb	အဖြစ်အပျက်သို့မဟုတ်ဇာတ်လမ်းကိုပြန်လည်ပြောပြသည်
rocketry	noun	ဒုံးပျံဒီဇိုင်းနှင့်အသုံးပြုမှုဆိုင်ရာပညာ
rumple	verb	တွန့်ကြေစေသည်
sagittal	adjective	ခန္ဓာကိုယ်ကိုဘယ်ညာခြမ်းခွဲသောဒေါင်လိုက်ပြင်နှင့်ဆိုင်သော
sailfish	noun	နောက်ကျောဆူးတောင်ကြီးရှိသောပင်လယ်ငါးတစ်မျိုး
schnapps	noun	အရက်ပြင်းတစ်မျိုး
semolina	noun	ပါစတာပြုလုပ်ရာတွင်သုံးသောဂျုံကြမ်းမှုန့်
severally	adverb	တစ်ဦးချင်းစီ|သီးခြားစီ
smarmy	adjective	အလွန်ချိုသာဟန်ဆောင်၍မနှစ်မြို့ဖွယ်သော
smutty	adjective	ညစ်ညမ်းလိင်ပိုင်းဆိုင်ရာဟာသများပါသော|အညစ်အကြေးပေသော
speller	noun	စာလုံးပေါင်းသူ
subsoil	noun	အပေါ်ယံမြေဆီလွှာအောက်ရှိမြေလွှာ
sunbathe	verb	နေရောင်ခံသည်
synthetically	adverb	အတုဖန်တီးနည်းဖြင့်|ဓာတုဖန်တီးနည်းဖြင့်
taxidermist	noun	သေဆုံးတိရစ္ဆာန်အရေပြားကိုပုံစံမပျက်ပြန်လည်တပ်ဆင်သူ
throaty	adjective	လည်ချောင်းနက်မှထွက်သလိုအသံကြမ်းနက်သော
thunderstruck	adjective	အလွန်အံ့အားသင့်ပြီးမပြောနိုင်လောက်သော
truncate	verb	အဆုံးပိုင်းကိုဖြတ်တိုစေသည်
unreality	noun	အမှန်မဟုတ်မှု|လက်တွေ့မဆန်မှု
unsinkable	adjective	နစ်မြုပ်မသွားနိုင်သော
verbalize	verb	စကားလုံးများဖြင့်ဖော်ပြသည်
victimize	verb	အနိုင်ကျင့်၍သားကောင်ဖြစ်စေသည်|မတရားထိခိုက်စေသည်
voyeuristic	adjective	အခြားသူ၏ကိုယ်ရေးကိုယ်တာလိင်ပိုင်းအပြုအမူကိုခိုးကြည့်လိုစိတ်နှင့်ဆိုင်သော
weatherproof	verb	ရာသီဥတုဒဏ်ခံနိုင်အောင်လုပ်သည်
wordsmith	noun	စကားလုံးအသုံးအနှုန်းကျွမ်းကျင်သောစာရေးသူ
writhe	verb	နာကျင်မှုကြောင့်ကိုယ်ကိုလိမ်ကွေးလှုပ်ရှားသည်
anticlimactic	adjective	မျှော်လင့်ထားသလောက်မပြင်းထန်ဘဲစိတ်ပျက်စရာအဆုံးသတ်သော
astrodome	noun	လေယာဉ်ပေါ်ကမိုးကောင်းကင်ကြည့်ဖန်ခုံး
attar	noun	ပန်းများမှထုတ်ယူသောမွှေးဆီ
bellflower	noun	ခေါင်းလောင်းပုံပန်းပွင့်သောအပင်တစ်မျိုး
carmaker	noun	မော်တော်ကားထုတ်လုပ်သူ
cassock	noun	ဘုန်းတော်ကြီးများဝတ်သောခြေချင်းဝတ်အထိရှည်အင်္ကျီ
chirpy	adjective	တက်ကြွပျော်ရွှင်သော|ငှက်သံကဲ့သို့ချွိချွိမြည်သော
cinnabar	noun	ပြဒါးထုတ်ယူရာအနီရောင်သတ္တုရိုင်း
croup	noun	ကလေးများတွင်အသက်ရှူခက်ပြီးခွေးဟောင်သံကဲ့သို့ချောင်းဆိုးစေသောရောဂါ
curtailment	noun	လျှော့ချတိုတောင်းစေခြင်း
declassify	verb	လျှို့ဝှက်အဆင့်သတ်မှတ်ချက်ကိုဖယ်ရှားသည်
dote	verb	အလွန်ချစ်ခင်မြတ်နိုးသည်
electromagnet	noun	လျှပ်စစ်စီးကြောင်းဖြင့်သံလိုက်ဖြစ်စေသောကိရိယာ
exhort	verb	ပြင်းပြင်းထန်ထန်တိုက်တွန်းအားပေးသည်
extraterritorial	adjective	နယ်မြေသို့မဟုတ်တရားစီရင်ပိုင်ခွင့်အပြင်ဘက်ရှိသော
fatuous	adjective	မိုက်မဲပြီးအဓိပ္ပာယ်မရှိသော
frond	noun	ဖန်းပင်သို့မဟုတ်ထန်းပင်၏ရွက်ကြီး
furtively	adverb	လျှို့ဝှက်ရှောင်ရှားသလို
 goldenrod	noun	အဝါရောင်ပန်းသေးများပွင့်သောအပင်တစ်မျိုး
 graciousness	noun	ယဉ်ကျေးသဘောကောင်းမှု
 grantor	noun	ပိုင်ဆိုင်ခွင့်သို့မဟုတ်အကျိုးခံစားခွင့်ပေးအပ်သူ
 headship	noun	အကြီးအကဲရာထူး
 hypoglycemic	adjective	သွေးချိုဓာတ်နည်းခြင်းနှင့်ဆိုင်သော
 incomparably	adverb	နှိုင်းယှဉ်မရလောက်အောင်
 inefficiently	adverb	မထိရောက်စွာ
