nearsighted	adjective	အဝေးမမြင်သော
unfreeze	verb	အေးခဲမှုဖြေသည်
lockbox	noun	သော့ခတ်သေတ္တာ
offload	verb	ကုန်ချသည်
gazillion	noun	အလွန်များသောအရေအတွက်
teepee	noun	တဲပုံအိမ်တစ်မျိုး
ethos	noun	အခြေခံတန်ဖိုးနှင့်ယုံကြည်ချက်
cartouche	noun	အလှဆင်ဘဲဥပုံစာဘောင်
raglan	noun	လက်မောင်းချုပ်ပုံစံတစ်မျိုး
fervour	noun	စိတ်အားထက်သန်မှု
matzo	noun	တဆေးမပါမုန့်ပြား
hairball	noun	အမွေးလုံး
diorama	noun	သုံးဖက်မြင်မြင်ကွင်းပုံစံငယ်
lavage	noun	ဆေးကြောသန့်စင်မှု
fanned	adjective	ပန်ကာပုံဖြန့်ထားသော
solarium	noun	နေရောင်ခံခန်း
lockjaw	noun	မေးရိုးတင်းကျပ်ရောဂါ
gladness	noun	ဝမ်းမြောက်မှု
fisticuffs	noun	လက်သီးထိုးပွဲ
griddle	noun	အစားအစာကင်ပြား
sukiyaki	noun	ဂျပန်ဟော့ပေါ့ဟင်းတစ်မျိုး
settee	noun	ဆိုဖာခုံ
burka	noun	ကိုယ်လုံးဖုံးအဝတ်
uninspired	adjective	စိတ်ကူးမပါသော
unromantic	adjective	အချစ်ဆန်မှုမရှိသော
moolah	noun	ပိုက်ဆံ
tortellini	noun	ခေါက်ဆွဲအလိပ်တစ်မျိုး
trawl	verb	ပိုက်ကြီးဖြင့်ဆွဲဖမ်းသည်
reheat	verb	ပြန်နွေးသည်
tailpipe	noun	ယာဉ်အိတ်ဇောပိုက်
minimise	verb	အနည်းဆုံးဖြစ်အောင်လုပ်သည်
shod	adjective	ဖိနပ်စီးထားသော
sheepdog	noun	သိုးထိန်းခွေး
disrobe	verb	အဝတ်ချွတ်သည်
civvies	noun	အရပ်ဝတ်အဝတ်အစား
cathouse	noun	ပြည့်တန်ဆာအိမ်
udder	noun	နို့အုံ
needlepoint	noun	အပ်ဖြင့်ပန်းထိုးနည်း
whatchamacallit	noun	နာမည်မမှတ်မိသောအရာ
biro	noun	ဘောပင်
atelier	noun	အနုပညာရှင်အလုပ်ခန်း
spritz	verb	အနည်းငယ်ဖျန်းသည်
sashay	verb	ဟန်ပါပါလမ်းလျှောက်သည်
eaves	noun	အမိုးစွန်းများ
coccyx	noun	အမြီးရိုး
recurrence	noun	ပြန်လည်ဖြစ်ပေါ်မှု
hardheaded	adjective	ခေါင်းမာသော
gendarmerie	noun	ရဲတပ်ဖွဲ့
mackintosh	noun	မိုးကာအင်္ကျီ
pounder	noun	ထုရိုက်ကိရိယာ
harebrained	adjective	မိုက်မဲစဉ်းစားထားသော
tomfoolery	noun	မိုက်မဲသောအပြုအမူ
clop	verb	မြင်းခွာသံဖြင့်လျှောက်သည်
jarring	adjective	မသက်မသာဖြစ်စေသော
graviton	noun	ဆွဲငင်အားအမှုန်ဟုယူဆသည့်အမှုန်
sarsaparilla	noun	ဆေးဖက်ဝင်အပင်နှင့်ဖျော်ရည်တစ်မျိုး
unimpressed	adjective	အထင်မကြီးသော
jinks	noun	မြူးထူးနောက်ပြောင်မှုများ
unblemished	adjective	အပြစ်အနာအဆာမရှိသော
unadulterated	adjective	မရောနှောထားသော
repulsion	noun	ရွံရှာဖယ်ရှားလိုမှု
plonk	verb	အလေးမထားဘဲချသည်
sambar	noun	ပဲဟင်းတစ်မျိုး
awed	adjective	အံ့ဩလေးစားနေသော
matchstick	noun	မီးခြစ်ဆံ
hookah	noun	ရေပိုက်ဆေးလိပ်
wolfsbane	noun	အဆိပ်ရှိအပင်တစ်မျိုး
zloty	noun	ပိုလန်ငွေကြေး
soonest	adverb	အမြန်ဆုံး
seventeenth	adjective	ဆယ့်ခုနစ်မြောက်
beefcake	noun	ကြွက်သားတောင့်တင်းသောအမျိုးသား
harmonium	noun	လေမှုတ်ကီးဘုတ်တူရိယာ
mobilise	verb	လှုပ်ရှားအသင့်ပြင်သည်
tollbooth	noun	လမ်းခကောက်ရုံ
inbreeding	noun	နီးစပ်မျိုးရိုးအချင်းချင်းမျိုးပွားမှု
twosome	noun	နှစ်ယောက်တွဲ
sparkler	noun	မီးပန်းတုတ်
emphasise	verb	အလေးပေးသည်
quesadilla	noun	ဒိန်ခဲဖြည့်မုန့်ပြား
rondo	noun	ထပ်ခါပြန်တီးသောဂီတပုံစံ
whelp	noun	ခွေးကလေး
lemming	noun	ကြွက်မျိုးသတ္တဝါတစ်မျိုး
conk	verb	ပြင်းပြင်းထန်ထန်ရိုက်သည်
tarragon	noun	အမွှေးအကြိုင်ပင်တစ်မျိုး
bedpost	noun	အိပ်ရာတိုင်
deathtrap	noun	အလွန်အန္တရာယ်များသောနေရာ
crisscross	verb	အပြန်အလှန်ဖြတ်ကျော်သည်
hypo	noun	ဆေးထိုးအပ်
paunch	noun	ဗိုက်ဖောင်း
cancan	noun	ခြေထောက်မြှောက်ကသည့်အက
loofah	noun	ရေချိုးရာသုံးသဘာဝဖော့
groat	noun	ငွေပြားဟောင်းတစ်မျိုး
gorgonzola	noun	ဒိန်ခဲတစ်မျိုး
phonebook	noun	ဖုန်းနံပါတ်စာအုပ်
puritanical	adjective	ကိုယ်ကျင့်တရားကိုအလွန်တင်းကျပ်သော
bloodsucking	adjective	သွေးစုပ်သော
neurotoxin	noun	အာရုံကြောအဆိပ်
yarmulke	noun	ဂျူးအမျိုးသားဦးထုပ်ငယ်
lechery	noun	ကာမလိုက်စားမှု
scopolamine	noun	စကိုပိုလာမင်းဆေး
