grindstone	noun	ဓားနှင့်ကိရိယာများကိုသွေးရန်လှည့်သည့်ကျောက်ပြား
hodgepodge	noun	အမျိုးမျိုးရှုပ်ထွေးရောနှောနေသောအစု
hogwash	noun	အဓိပ္ပာယ်မရှိသောအရူးစကား
honorific	noun	လေးစားမှုဖော်ပြသည့်အခေါ်အဝေါ်
hopscotch	noun	ကွက်ခုန်ကစားနည်း
humus	noun	မြေဆီဩဇာဖြစ်စေသောပုပ်ဆွေးအော်ဂဲနစ်ပစ္စည်း
ingot	noun	သတ္တုတုံး
inoperative	adjective	အလုပ်မလုပ်သော|အသက်မဝင်သော
intrauterine	adjective	သားအိမ်အတွင်းရှိသော
irk	verb	စိတ်အနှောင့်အယှက်ဖြစ်စေသည်
kaolin	noun	အဖြူရောင်ရွှံ့သတ္တု
lactobacillus	noun	လက်တစ်အက်ဆစ်ထုတ်သောဘက်တီးရီးယားတစ်မျိုး
loiter	verb	အကြောင်းမဲ့နှေးကွေးစွာလျှောက်နေသည်|အချိန်ဖြုန်းနေသည်
longingly	adverb	တမ်းတစွာ
marginalize	verb	ဘေးဖယ်ထားသည်|အရေးမပါသလိုပြုသည်
milliner	noun	ဦးထုပ်ချုပ်နှင့်ရောင်းသူ
miniskirt	noun	စကတ်တို
neutralization	noun	ပျက်ပြယ်စေခြင်း|ကြားနေအဖြစ်ပြုလုပ်ခြင်း
oolong	noun	တစ်စိတ်တစ်ပိုင်းဖောက်ထားသောအူလုံလက်ဖက်ရည်
overproduction	noun	လိုအပ်သည်ထက်ပိုမိုထုတ်လုပ်ခြင်း
pachinko	noun	ဂျပန်ဒေါင်လိုက်ဘောလုံးပစ်ကစားနည်း
pallid	adjective	ဖြူဖျော့သော|သွေးရောင်မရှိသော
petter	noun	ချစ်ခင်စွာပွတ်သပ်ဖက်တွယ်သူ
polyglot	noun	ဘာသာစကားအများအပြားပြောတတ်သူ
preachy	adjective	အဆုံးမရှိဆုံးမသလိုပြောတတ်သော
preserver	noun	ထိန်းသိမ်းသူ|ပျက်စီးမသွားအောင်ကာကွယ်သူ
retrenchment	noun	ကုန်ကျစရိတ်သို့မဟုတ်ဝန်ထမ်းလျှော့ချမှု
righteously	adverb	ဖြောင့်မတ်စွာ|မိမိမှန်သည်ဟုယုံကြည်စွာ
rundle	noun	လှေကားတက်နင်းတံ
showpiece	noun	ပြသရန်အထူးထင်ရှားသောအကောင်းဆုံးပစ္စည်း
sinusoidal	adjective	ဆိုင်းလှိုင်းပုံကွေးများရှိသော
staggeringly	adverb	အံ့အားသင့်ဖွယ်အလွန်အမင်း
subhuman	adjective	လူ့အဆင့်အတန်းမမီဟုယူဆထားသော|လူထက်နိမ့်သော
tangentially	adverb	အဓိကအကြောင်းနှင့်ဘေးထွက်ဆက်စပ်စွာ
telomere	noun	ခရိုမိုဆိုမ်အဆုံးပိုင်း
tinny	adjective	သံပါးပါးမြည်သည့်အသံရှိသော|သံဖြူဆန်သော
turboprop	noun	တာဘိုင်အင်ဂျင်မောင်းပန်ကာလေယာဉ်
