rising	noun	4.52	a movement upward
theatre	noun	4.52	a building where theatrical performances or motion-picture shows can be presented
cap	noun	4.51	a tight-fitting headdress
comedy	noun	4.51	light and humorous drama with a happy ending
defence	noun	4.51	(psychiatry) an unconscious process that tries to reduce the anxiety associated with instinctive desires
plastic	noun	4.51	generic name for certain synthetic or semisynthetic materials that can be molded or extruded into objects or films or filaments or used for making e.g. coatings and adhesives
semi	noun	4.51	one of the two competitions in the next to the last round of an elimination tournament
tie	noun	4.51	neckwear consisting of a long narrow piece of material worn (mostly by men) under a collar and tied in knot at the front
aged	noun	4.50	people who are old collectively
dancing	noun	4.50	taking a series of rhythmical steps (and movements) in time to music
eggs	noun	4.50	oval reproductive body of a fowl (especially a hen) used as food
porn	noun	4.50	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire
shoulder	noun	4.50	the part of the body between the neck and the upper arm
colour	noun	4.49	any material used for its color
inch	noun	4.49	a unit of length equal to one twelfth of a foot
riding	noun	4.49	the sport of siting on the back of a horse while controlling its movements
studied	verb	4.49	consider in detail and subject to an analysis in order to discover essential features or meaning
tone	noun	4.49	the quality of a person's voice
topic	noun	4.49	the subject matter of a conversation or discussion
wanting	verb	4.49	feel or have a desire for; want strongly
auto	noun	4.48	a motor vehicle with four wheels; usually propelled by an internal combustion engine
guitar	noun	4.48	a stringed instrument usually having six strings; played by strumming or plucking
pocket	noun	4.48	a small pouch inside a garment for carrying small articles
rape	noun	4.48	Eurasian plant cultivated for its seed and as a forage crop
tested	verb	4.48	put to the test, as for its quality, or give experimental use to
attended	verb	4.47	be present at (meetings, church services, university), etc.
audio	noun	4.47	the audible part of a transmitted signal
bullshit	noun	4.47	obscene words for unacceptable behavior
clothing	noun	4.47	a covering designed to be worn on a person's body
everyday	adjective	4.47	found in the ordinary course of events; ; ; - Anita Diamant
extent	noun	4.47	the point or degree to which something extends
fishing	noun	4.47	the act of someone who fishes as a diversion
gap	noun	4.47	a conspicuous disparity or difference as between two figures
joining	noun	4.47	the act of bringing two things into contact (especially for communication)
killer	noun	4.47	someone who causes the death of a person or animal
lesson	noun	4.47	a unit of instruction
loving	verb	4.47	have a great affection or liking for
mount	noun	4.47	a lightweight horse kept for riding only
parking	noun	4.47	space in which vehicles can be parked
rolling	noun	4.47	a deep prolonged sound (as of thunder or large bells)
thin	verb	4.47	lose thickness; become thin or thinner
tied	verb	4.47	fasten or secure with a rope, string, or cord
closing	noun	4.46	the act of closing something
colors	noun	4.46	a flag that shows its nationality
egg	noun	4.46	animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds
hip	noun	4.46	either side of the body below the waist and above the thigh
hitting	noun	4.46	the act of contacting one thing with another
reaching	noun	4.46	the act of physically reaching or thrusting out
tons	noun	4.46	a large number or amount
cooking	noun	4.45	the act of preparing something (as food) by the application of heat
