child	noun	5.30	a young person of either sex
fun	noun	5.30	activities that are enjoyable or amusing
living	noun	5.30	the experience of being alive; the course of human events and activities
easy	adjective	5.29	posing no difficulty; requiring little effort
non	adverb	5.29	negation of a word or group of words
quite	adverb	5.29	to a degree (not used with a negative)
six	noun	5.29	the cardinal number that is the sum of five and one
talking	noun	5.29	an exchange of ideas via conversation
works	noun	5.29	buildings for carrying on industrial labor
front	noun	5.28	the side that is forward or prominent
list	noun	5.28	a database containing an ordered array of items (names or topics)
sometimes	adverb	5.28	on certain occasions or in certain cases but not always
bring	verb	5.27	take something or somebody with oneself somewhere
heard	verb	5.27	perceive (sound) via the auditory sense
meet	noun	5.27	a meeting at which a number of athletic contests are held
type	noun	5.27	a subdivision of a particular kind of thing
baby	noun	5.26	a very young child (birth to 1 year) who has not yet begun to walk or talk
study	noun	5.26	a detailed critical inspection
across	adverb	5.25	to the opposite side
month	noun	5.25	one of the twelve divisions of the calendar year
self	noun	5.25	your consciousness of your own identity
words	noun	5.25	the words that are spoken
cut	noun	5.24	a share of the profits
held	verb	5.24	keep in a certain state, position, or activity; e.g.,
instead	adverb	5.24	in place of, or as an alternative to
main	noun	5.24	any very large body of (salt) water
moment	noun	5.24	a particular point in time
mother	noun	5.24	a woman who has given birth to a child (also used as a term of address to your mother)
thinking	noun	5.24	the process of using your mind to consider something carefully
hear	verb	5.23	perceive (sound) via the auditory sense
played	verb	5.23	participate in games or sport
rest	noun	5.23	something left after other parts have been taken away
running	noun	5.23	(American football) a play in which a player attempts to carry the ball through or past the opposing team
space	noun	5.23	the unlimited expanse in which everything is located
summer	noun	5.23	the warmest season of the year; in the northern hemisphere it extends from the summer solstice to the autumnal equinox
term	noun	5.23	a word or expression used for some particular thing
wife	noun	5.23	a married woman; a man's partner in marriage
beautiful	adjective	5.22	delighting the senses or exciting intellectual or emotional admiration
date	noun	5.22	the specified day of the month
sex	noun	5.22	activities associated with sexual intercourse
total	noun	5.21	the whole amount
perfect	noun	5.20	a tense of verbs used in describing action that has been completed (sometimes regarded as perfective aspect)
won	noun	5.20	the basic unit of money in South Korea
center	noun	5.19	an area that is approximately central within some larger region
couple	noun	5.19	a pair who associate with one another
dead	noun	5.19	people who are no longer living
happen	verb	5.19	come to pass
hold	noun	5.19	the act of grasping
sense	noun	5.19	a general conscious awareness
test	noun	5.19	trying something to find out about it
