maternal	adjective	3.77	characteristic of a mother; - Dorothy Sayers
softly	adverb	3.77	with low volume
theological	adjective	3.77	of or relating to or concerning theology
duchess	noun	3.76	the wife of a duke or a woman holding ducal title in her own right
heavenly	adjective	3.76	relating to or inhabiting a divine heaven
mentality	noun	3.76	a habitual or characteristic mental attitude that determines how you will interpret and respond to situations
metre	noun	3.76	the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)
newsletter	noun	3.76	report or open letter giving informal or confidential news of interest to a special group
nineteenth	noun	3.76	position 19 in a countable series of things
ooh	verb	3.76	express admiration and pleasure by uttering `ooh' or `aah'
queer	noun	3.76	offensive term for an openly homosexual man
reckon	verb	3.76	expect, believe, or suppose
rover	noun	3.76	someone who leads a wandering unsettled life
stainless	noun	3.76	steel containing chromium that makes it resistant to corrosion
turf	noun	3.76	surface layer of ground containing a mat of grass and grass roots
twitch	noun	3.76	a sudden muscle spasm; especially one caused by a nervous condition
armour	noun	3.75	a military unit consisting of armored fighting vehicles
bum	noun	3.75	a person who is deemed to be despicable or contemptible
conception	noun	3.75	an abstract or general idea inferred or derived from specific instances
cue	noun	3.75	an actor's line that immediately precedes and serves as a reminder for some action or speech
deed	noun	3.75	a legal document signed and sealed and delivered to effect a transfer of property and to show the legal right to possess it
dwarf	noun	3.75	a person who is markedly small
eighty	noun	3.75	the cardinal number that is the product of ten and eight
flagship	noun	3.75	the chief one of a related group
internally	adverb	3.75	on or from the inside
maths	noun	3.75	a science (or group of related sciences) dealing with the logic of quantity and shape and arrangement
mesh	noun	3.75	the number of openings per linear inch of a screen; measures size of particles
noticeable	adjective	3.75	capable or worthy of being perceived
remotely	adverb	3.75	in a remote manner
specification	noun	3.75	a detailed description of design criteria for a piece of work
splendid	adjective	3.75	having great beauty and splendor
unsure	adjective	3.75	lacking self-confidence
upwards	adverb	3.75	spatially or metaphorically from a lower to a higher position
comfortably	adverb	3.74	in mental comfort; without stress
exceptionally	adverb	3.74	to an exceptional degree
homosexuality	noun	3.74	a sexual attraction to (or sexual relations with) persons of the same sex
jewellery	noun	3.74	an adornment (as a bracelet or ring or necklace) made of precious metals and set with gems (or imitation gems)
mil	noun	3.74	a Cypriot monetary unit equal to one thousandth of a pound
overweight	noun	3.74	the property of excessive fatness
palette	noun	3.74	the range of colour characteristic of a particular artist or painting or school of art
policeman	noun	3.74	a member of a police force
psycho	noun	3.74	a person afflicted with psychosis
rainy	adjective	3.74	(of weather) wet by periods of rain
singular	noun	3.74	the form of a word that is used to denote a singleton
systemic	adjective	3.74	affecting an entire system
unchanged	adjective	3.74	not made or become different
understandable	adjective	3.74	capable of being apprehended or understood
das	noun	3.73	any of several small ungulate mammals of Africa and Asia with rodent-like incisors and feet with hooflike toes
firstly	adverb	3.73	before anything else
flavour	noun	3.73	the general atmosphere of a place or situation and the effect that it has on people
