fewer	adjective	4.31	(comparative of `few' used with count nouns) quantifier meaning a smaller number of
jazz	noun	4.31	empty rhetoric or insincere or exaggerated talk
mouse	noun	4.31	any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on elongated bodies with slender usually hairless tails
piano	noun	4.31	a keyboard instrument that is played by depressing keys that cause hammers to strike tuned strings and produce sounds
symbol	noun	4.31	an arbitrary sign (written or printed) that has acquired a conventional significance
cape	noun	4.30	a strip of land projecting into a body of water
slide	noun	4.30	a small flat rectangular piece of glass on which specimens can be mounted for microscopic study
toy	noun	4.30	an artifact designed to be played with
loop	noun	4.29	fastener consisting of a metal ring for lining a small hole to permit the attachment of cords or lines
ton	noun	4.29	a United States unit of weight equivalent to 2000 pounds
bass	noun	4.28	the lowest part of the musical range
dual	adjective	4.28	consisting of or involving two parts or components usually in pairs
globe	noun	4.28	the 3rd planet from the sun; the planet we live on
logo	noun	4.28	a company emblem or device
corp	noun	4.27	a business firm whose articles of incorporation have been approved in some state
parallel	noun	4.27	something having the property of being analogous to something else
anime	noun	4.26	a hard copal derived from an African tree
classical	noun	4.26	traditional genre of music conforming to an established form and appealing to critical interest and developed musical taste
clip	noun	4.26	a metal frame or container holding cartridges; can be inserted into an automatic gun
menu	noun	4.26	a list of dishes available at a restaurant
realise	verb	4.26	earn on some commercial or business transaction; earn as salary or wages
rip	noun	4.26	a dissolute man in fashionable society
yea	noun	4.26	an affirmative
alpha	noun	4.25	the 1st letter of the Greek alphabet
powder	noun	4.25	a solid substance in the form of tiny loose particles; a solid that has been pulverized
export	noun	4.24	commodities (goods or services) sold to a foreign country
grandfather	noun	4.24	the father of your father or mother
pussy	noun	4.24	obscene terms for female genitals
cock	noun	4.23	obscene terms for penis
graphic	noun	4.23	an image that is generated by a computer
outdoor	adjective	4.23	located, suited for, or taking place in the open air
ultra	adjective	4.23	(used of opinions and actions) far beyond the norm
folk	noun	4.22	people in general (often used in the plural)
transactions	noun	4.22	a written account of what transpired at a meeting
arc	noun	4.21	electrical conduction through a gas in an applied electric field
dish	noun	4.21	a piece of dishware normally used as a container for holding or serving food
holder	noun	4.21	a holding device
nonsense	noun	4.21	a message that seems to convey no meaning
wealthy	adjective	4.21	having an abundant supply of money or possessions of value
developer	noun	4.20	someone who develops real estate (especially someone who prepares a site for residential or commercial use)
pic	noun	4.20	a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement
graphics	noun	4.19	photographs or other visual representations in a printed publication
poster	noun	4.19	a sign posted in a public place as an advertisement
uncomfortable	adjective	4.19	conducive to or feeling mental discomfort
grid	noun	4.18	a pattern of regularly spaced horizontal and vertical lines
identification	noun	4.18	the act of designating or identifying something
metro	noun	4.18	an electric railway operating below the surface of the ground (usually in a city)
proceedings	noun	4.18	(law) the institution of a sequence of steps by which legal judgments are invoked
suite	noun	4.18	a musical composition of several movements only loosely connected
beloved	noun	4.17	a beloved person; used as terms of endearment
