maybe	adverb	5.45	by chance
health	noun	5.44	a healthy state of wellbeing free from disease
least	noun	5.44	something that is of no importance
within	adverb	5.44	on the inside
able	adjective	5.43	(usually followed by `to') having the necessary means or skill or know-how or authority to do something
early	adjective	5.43	at or near the beginning of a period of time or course of events or before the usual or expected time
ago	adjective	5.42	gone by; or in the past
talk	noun	5.42	an exchange of ideas via conversation
half	noun	5.41	one of two equal parts of a divisible whole
often	adverb	5.41	many times at short intervals
food	noun	5.40	any substance that can be metabolized by an animal to give energy and build tissue
hours	noun	5.40	a period of time assigned for work
pay	noun	5.40	something that remunerates
almost	adverb	5.39	(of actions or states) slightly short of or not quite accomplished; all but
fuck	noun	5.39	slang for sexual intercourse
large	noun	5.39	a garment size for a large person
several	adjective	5.39	(used with count nouns) of an indefinite number more than 2 or 3 but not many
wrong	noun	5.39	that which is contrary to the principles of justice or law
along	adverb	5.38	with a forward motion
pretty	adjective	5.38	pleasing by delicacy or grace; not imposing
air	noun	5.37	a mixture of gases (especially oxygen) required for breathing; the stuff that the wind consists of
hit	noun	5.37	(baseball) a successful stroke in an athletic contest (especially in baseball)
yeah	adverb	5.37	not only so, but
close	noun	5.36	the temporal end; the concluding time
past	noun	5.36	the time that has elapsed
human	noun	5.35	any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage
ask	verb	5.34	inquire about
late	adjective	5.34	being or occurring at an advanced period of time or after a usual or expected time
leave	noun	5.34	the period of time during which you are absent from work or duty
either	adverb	5.33	after a negative statement used as an intensive meaning something like `likewise' or `also'
million	noun	5.33	the number that is represented as a one followed by 6 zeros
morning	noun	5.33	the time period between dawn and noon
short	noun	5.33	the location on a baseball field where the shortstop is stationed
stay	noun	5.33	continuing or remaining in a place or state
age	noun	5.32	how long something has existed
buy	noun	5.32	an advantageous purchase
rather	adverb	5.32	on the contrary
soon	adverb	5.32	in the near future
third	noun	5.32	one of three equal parts of a divisible whole
turn	noun	5.32	a circular segment of a curve
check	noun	5.31	a written order directing a bank to pay money
minutes	noun	5.31	a written account of what transpired at a meeting
act	noun	5.30	a legal document codifying the result of deliberations of a committee or society or legislative body
child	noun	5.30	a young person of either sex
fun	noun	5.30	activities that are enjoyable or amusing
easy	adjective	5.29	posing no difficulty; requiring little effort
non	adverb	5.29	negation of a word or group of words
quite	adverb	5.29	to a degree (not used with a negative)
front	noun	5.28	the side that is forward or prominent
list	noun	5.28	a database containing an ordered array of items (names or topics)
