tenth	noun	3.92	a tenth part; one part in ten equal parts
coordinator	noun	3.91	someone whose task is to see that work goes harmoniously
hay	noun	3.91	grass mowed and cured for use as fodder
meme	noun	3.91	a cultural unit (an idea or value or pattern of behavior) that is passed from one person to another by non-genetic means (as by imitation)
mod	noun	3.91	a British teenager or young adult in the 1960s; noted for their clothes consciousness and opposition to the rockers
terribly	adverb	3.91	used as intensifiers
toss	noun	3.91	the act of flipping a coin
transgender	adjective	3.91	involving a partial or full reversal of gender
champ	noun	3.90	someone who has won first place in a competition
classics	noun	3.90	study of the literary works of ancient Greece and Rome
ditch	noun	3.90	a long narrow excavation in the earth
dope	noun	3.90	street names for marijuana
lad	noun	3.90	a boy or man
opt	verb	3.90	select as an alternative over another
unemployed	noun	3.90	people who are involuntarily out of work (considered as a group)
vet	noun	3.90	a doctor who practices veterinary medicine
bastard	noun	3.89	insulting terms of address for people who are stupid or irritating or ridiculous
fond	adjective	3.89	having or displaying warmth or affection
specialty	noun	3.89	an asset of special worth or utility
thirteen	noun	3.89	the cardinal number that is the sum of twelve and one
fourteen	noun	3.88	the cardinal number that is the sum of thirteen and one
haul	noun	3.88	the act of drawing or hauling something
header	noun	3.88	a line of text serving to indicate what the passage below it is about
node	noun	3.88	a connecting point at which several lines come together
pointless	adjective	3.88	not having a point especially a sharp point
sadness	noun	3.88	emotions experienced when not in a state of well-being
shiny	adjective	3.88	reflecting light
undoubtedly	adverb	3.88	without doubt; certainly
extensively	adverb	3.87	in a widespread way
repeal	noun	3.87	the act of abrogating; an official or legal cancellation
rubbish	noun	3.87	worthless material that is to be disposed of
seventeen	noun	3.87	the cardinal number that is the sum of sixteen and one
uncommon	adjective	3.87	not common or ordinarily encountered; unusually great in amount or remarkable in character or kind
upstairs	noun	3.87	the part of a building above the ground floor
wee	noun	3.87	a short time
congressman	noun	3.86	a member of the United States House of Representatives
dough	noun	3.86	a flour mixture stiff enough to knead or roll
fictional	adjective	3.86	related to or involving literary fiction
fringe	noun	3.86	the outside boundary or surface of something
judgement	noun	3.86	the legal document stating the reasons for a judicial decision
legion	noun	3.86	archaic terms for army
mindset	noun	3.86	a habitual or characteristic mental attitude that determines how you will interpret and respond to situations
rig	noun	3.86	gear (including necessary machinery) for a particular enterprise
thrust	noun	3.86	the force used in pushing
bra	noun	3.85	an undergarment worn by women to support their breasts
builder	noun	3.85	a substance added to soaps or detergents to increase their cleansing action
feminism	noun	3.85	a doctrine that advocates equal rights for women
secondly	adverb	3.85	in the second place
spit	noun	3.85	a narrow strip of land that juts out into the sea
tub	noun	3.85	a relatively large open container that you fill with water and use to wash the body
