allow	verb	5.01	make it possible through a specific action or lack of action for something to happen
anti	noun	5.01	a person who is opposed (to an action or policy or practice etc.)
beat	noun	5.01	a regular route for a sentry or policeman
double	noun	5.01	a base hit on which the batter stops safely at second base
ass	noun	5.00	the fleshy part of the human body that you sit on
despite	noun	5.00	lack of respect accompanied by a feeling of intense dislike
female	noun	5.00	an animal that produces gametes (ova) that can be fertilized by male gametes (spermatozoa)
husband	noun	5.00	a married man; a woman's partner in marriage
join	noun	5.00	the shape or manner in which things come together and a connection is made
quickly	adverb	5.00	with rapid movements
section	noun	5.00	a self-contained part of a larger composition (written or musical)
sort	noun	5.00	a category of things distinguished by some common characteristic or quality
travel	noun	5.00	the act of going from one place to another
drop	noun	4.99	a shape that is spherical and small
sale	noun	4.99	a particular instance of selling
throughout	adverb	4.99	from first to last
welcome	noun	4.99	the state of being welcome
beyond	adverb	4.98	farther along in space or time or degree
earlier	adjective	4.98	(comparative and superlative of `early') more early than; most early
extra	noun	4.98	a minor actor in crowd scenes
minute	noun	4.98	a unit of time equal to 60 seconds or 1/60th of an hour
quick	noun	4.98	any area of the body that is highly sensitive to pain (as the flesh underneath the skin or a fingernail or toenail)
sell	noun	4.98	the activity of persuading someone to buy
agree	verb	4.97	be in accord; be in agreement
favorite	noun	4.97	something regarded with special favor or liking
spend	verb	4.97	pass time in a specific way
heavy	noun	4.96	an actor who plays villainous roles
wide	adjective	4.96	having great (or a certain) extent from one side to the other
wow	noun	4.96	a joke that seems extremely funny
dad	noun	4.95	an informal term for a father; probably derived from baby talk
fit	noun	4.95	a display of bad temper
plus	noun	4.95	a useful or valuable quality
unit	noun	4.95	any division of quantity accepted as a standard of measurement or exchange
pro	noun	4.94	an athlete who plays for pay
reach	noun	4.94	the limits within which something can be effective
dance	noun	4.93	an artistic form of nonverbal communication
none	noun	4.93	a canonical hour that is the ninth hour of the day counting from sunrise
trump	noun	4.93	a playing card in the suit that has been declared trumps
worst	noun	4.93	the least favorable outcome
awesome	adjective	4.92	inspiring awe or admiration or wonder; ; ; ; - Melville
band	noun	4.92	an unofficial association of people or groups
latest	noun	4.92	the most recent news or development
multiple	noun	4.92	the product of a quantity by an integer
spring	noun	4.92	the season of growth
wear	noun	4.92	impairment resulting from long use
anyway	adverb	4.91	used to indicate that a statement explains or supports a previous statement
choose	verb	4.91	pick out, select, or choose from a number of alternatives
color	noun	4.91	a visual attribute of things that results from the light they emit or transmit or reflect
dream	noun	4.91	a series of mental images and emotions occurring during sleep
finish	noun	4.91	a decorative texture or appearance of a surface (or the substance that gives it that appearance)
