diet	noun	4.57	a prescribed selection of foods
favourite	noun	4.57	a competitor thought likely to win
item	noun	4.57	a distinct part that can be specified separately in a group of things that could be enumerated on a list
parent	noun	4.57	a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian
programme	noun	4.57	an announcement of the events that will occur as part of a theatrical or sporting event
tight	adjective	4.57	closely constrained or constricted or constricting
weekly	noun	4.57	a periodical that is published every week (or 52 issues per year)
tool	noun	4.56	an implement used in the practice of a vocation
attend	verb	4.55	be present at (meetings, church services, university), etc.
circle	noun	4.55	ellipse in which the two axes are of equal length; a plane curve generated by one point moving at a constant distance from a fixed point
concert	noun	4.55	a performance of music by players or singers not involving theatrical staging
noise	noun	4.55	sound of any kind (especially unintelligible or dissonant sound)
panel	noun	4.55	sheet that forms a distinct (usually flat and rectangular) section or component of something
somewhat	adverb	4.55	to a small degree or extent
tip	noun	4.55	the extreme end of something; especially something pointed
worldwide	adjective	4.54	spanning or extending throughout the entire world
bike	noun	4.53	a motor vehicle with two wheels and a strong frame
cake	noun	4.53	a block of solid substance (such as soap or wax)
peak	noun	4.53	the most extreme possible amount or value
portion	noun	4.53	something determined in relation to something that includes it
ultimate	noun	4.53	the finest or most superior quality of its kind
fantasy	noun	4.52	imagination unrestricted by reality
paint	noun	4.52	a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating
pink	noun	4.52	a light shade of red
theatre	noun	4.52	a building where theatrical performances or motion-picture shows can be presented
cap	noun	4.51	a tight-fitting headdress
comedy	noun	4.51	light and humorous drama with a happy ending
defence	noun	4.51	(psychiatry) an unconscious process that tries to reduce the anxiety associated with instinctive desires
plastic	noun	4.51	generic name for certain synthetic or semisynthetic materials that can be molded or extruded into objects or films or filaments or used for making e.g. coatings and adhesives
semi	noun	4.51	one of the two competitions in the next to the last round of an elimination tournament
tie	noun	4.51	neckwear consisting of a long narrow piece of material worn (mostly by men) under a collar and tied in knot at the front
porn	noun	4.50	creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire
shoulder	noun	4.50	the part of the body between the neck and the upper arm
colour	noun	4.49	any material used for its color
inch	noun	4.49	a unit of length equal to one twelfth of a foot
tone	noun	4.49	the quality of a person's voice
topic	noun	4.49	the subject matter of a conversation or discussion
auto	noun	4.48	a motor vehicle with four wheels; usually propelled by an internal combustion engine
guitar	noun	4.48	a stringed instrument usually having six strings; played by strumming or plucking
pocket	noun	4.48	a small pouch inside a garment for carrying small articles
rape	noun	4.48	Eurasian plant cultivated for its seed and as a forage crop
audio	noun	4.47	the audible part of a transmitted signal
bullshit	noun	4.47	obscene words for unacceptable behavior
everyday	adjective	4.47	found in the ordinary course of events; ; ; - Anita Diamant
extent	noun	4.47	the point or degree to which something extends
gap	noun	4.47	a conspicuous disparity or difference as between two figures
killer	noun	4.47	someone who causes the death of a person or animal
lesson	noun	4.47	a unit of instruction
mount	noun	4.47	a lightweight horse kept for riding only
thin	verb	4.47	lose thickness; become thin or thinner
