supreme	adjective	4.69	final or last in your life or progress
tech	noun	4.69	a school teaching mechanical and industrial arts and the applied sciences
user	noun	4.69	a person who makes use of a thing; someone who uses or employs something
yellow	noun	4.69	yellow color or pigment; the chromatic color resembling the hue of sunflowers or ripe lemons
exercise	noun	4.68	the activity of exerting your muscles in various ways to keep fit
planet	noun	4.68	(astronomy) any of the nine large celestial bodies in the solar system that revolve around the sun and shine by reflected light; Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, and Pluto in order of their proximity to the sun; viewed from the constellation Hercules, all the planets rotate around the sun in a counterclockwise direction
soft	adjective	4.68	yielding readily to pressure or weight
sugar	noun	4.68	a white crystalline carbohydrate used as a sweetener and preservative
entry	noun	4.67	an item inserted in a written record
golden	adjective	4.67	having the deep slightly brownish color of gold
pool	noun	4.67	an excavation that is (usually) filled with water
hole	noun	4.66	an opening into or through something
pack	noun	4.66	a large indefinite number
sub	noun	4.66	a large sandwich made of a long crusty roll split lengthwise and filled with meats and cheese (and tomato and onion and lettuce and condiments); different names are used in different sections of the United States
cute	adjective	4.65	attractive especially by means of smallness or prettiness or quaintness
numerous	adjective	4.65	amounting to a large indefinite number
twenty	noun	4.65	the cardinal number that is the sum of nineteen and one
fill	noun	4.64	a quantity sufficient to satisfy
properly	adverb	4.64	in the right manner
thousand	noun	4.64	the cardinal number that is the product of 10 and 100
besides	adverb	4.63	making an additional point; anyway
chicken	noun	4.63	the flesh of a chicken used for food
meat	noun	4.63	the flesh of animals (including fishes and birds and snails) used as food
mode	noun	4.63	how something is done or how it happens
zero	noun	4.63	a quantity of no importance
cream	noun	4.62	the best people or things in a group
giant	noun	4.62	any creature of exceptional size
kingdom	noun	4.62	a domain in which something is dominant
theme	noun	4.62	the subject matter of a conversation or discussion
unfortunately	adverb	4.62	by bad luck
usual	adjective	4.62	occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure
alcohol	noun	4.61	a liquor or brew containing alcohol as the active agent
humans	noun	4.61	all of the living human inhabitants of the earth
medium	noun	4.61	a means or instrumentality for storing or communicating information
unable	adjective	4.61	(usually followed by `to') not having the necessary means or skill or know-how
wing	noun	4.61	a movable organ for flying (one of a pair)
info	noun	4.60	a message received and understood
newspaper	noun	4.60	a daily or weekly publication on folded sheets; contains news and articles and advertisements
reserve	noun	4.60	formality and propriety of manner
communications	noun	4.59	the discipline that studies the principles of transmiting information and the methods by which it is delivered (as print or radio or television etc.)
cry	noun	4.59	a loud utterance; often in protest or opposition
dollar	noun	4.59	the basic monetary unit in many countries; equal to 100 cents
folks	noun	4.59	your parents
gender	noun	4.59	a grammatical category in inflected languages governing the agreement between nouns and pronouns and adjectives; in some languages it is quite arbitrary but in Indo-European languages it is usually based on sex or animateness
instance	noun	4.59	an occurrence of something
mile	noun	4.59	a unit of length equal to 1,760 yards or 5,280 feet; exactly 1609.344 meters
universe	noun	4.59	everything that exists anywhere
flag	noun	4.58	emblem usually consisting of a rectangular piece of cloth of distinctive design
teeth	noun	4.58	the kind and number and arrangement of teeth (collectively) in a person or animal
cheese	noun	4.57	a solid food prepared from the pressed curd of milk
