rat	noun	4.17	any of various long-tailed rodents similar to but larger than a mouse
icon	noun	4.16	(computer science) a graphic symbol (usually a simple picture) that denotes a program or a command or a data file or a concept in a graphical user interface
teens	noun	4.16	the time of life between the ages of 12 and 20
ion	noun	4.15	a particle that is electrically charged (positive or negative); an atom or molecule or group that has lost or gained one or more electrons
par	noun	4.15	(golf) the standard number of strokes set for each hole on a golf course, or for the entire course
vertical	noun	4.15	something that is oriented vertically
cow	noun	4.14	female of domestic cattle:
grandmother	noun	4.14	the mother of your father or mother
hurry	noun	4.14	a condition of urgency making it necessary to hurry
pig	noun	4.14	domestic swine
plug	noun	4.14	blockage consisting of an object designed to fill a hole tightly
zoo	noun	4.14	the facility where wild animals are housed for exhibition
disc	noun	4.13	sound recording consisting of a disk with a continuous groove; used to reproduce music by rotating while a phonograph needle tracks in the groove
iconic	adjective	4.13	relating to or having the characteristics on an icon
lip	noun	4.13	either of two fleshy folds of tissue that surround the mouth and play a role in speaking
ski	noun	4.13	narrow wood or metal or plastic runners used in pairs for gliding over snow
jewelry	noun	4.12	an adornment (as a bracelet or ring or necklace) made of precious metals and set with gems (or imitation gems)
prof	noun	4.12	someone who is a member of the faculty at a college or university
rap	noun	4.12	a reproach for some lapse or misdeed
reminder	noun	4.12	a message that helps you remember something
rev	noun	4.12	rate of revolution of a motor
unfortunate	noun	4.12	a person who suffers misfortune
babe	noun	4.11	a very young child (birth to 1 year) who has not yet begun to walk or talk
canon	noun	4.11	a rule or especially body of rules or principles generally established as valid and fundamental in a field or art or philosophy
generic	noun	4.11	a wine that is a blend of several varieties of grapes with no one grape predominating; a wine that does not carry the name of any specific grape
grandma	noun	4.11	the mother of your father or mother
handful	noun	4.11	a small number or amount
happily	adverb	4.11	in a joyous manner
nowadays	noun	4.11	the period of time that is happening now; any continuous stretch of time including the moment of speech
throne	noun	4.11	the chair of state for a monarch, bishop, etc.
nutrition	noun	4.10	(physiology) the organic process of nourishing or being nourished; the processes by which an organism assimilates food and uses it for growth and maintenance
ore	noun	4.10	a mineral that contains metal that is valuable enough to be mined
rental	noun	4.10	property that is leased or rented out or let
unlimited	adjective	4.10	having no limits in range or scope; - Philip Rahv
cafe	noun	4.09	a small restaurant where drinks and snacks are sold
earliest	adjective	4.09	(comparative and superlative of `early') more early than; most early
euro	noun	4.09	the basic monetary unit of most members of the European Union (introduced in 1999); in 2002 twelve European nations (Germany, France, Belgium, Luxembourg, the Netherlands, Italy, Spain, Portugal, Ireland, Greece, Austria, Finland) adopted the euro as their basic unit of money and abandoned their traditional currencies
meter	noun	4.09	the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)
cartoon	noun	4.08	a humorous or satirical drawing published in a newspaper or magazine
glorious	adjective	4.08	having or deserving or conferring glory
hub	noun	4.08	the central part of a car wheel (or fan or propeller etc) through which the shaft or axle passes
micro	adjective	4.08	extremely small in scale or scope or capability
toll	noun	4.08	a fee levied for the use of roads or bridges (used for maintenance)
trainer	noun	4.08	one who trains other persons or animals
unbelievable	adjective	4.08	beyond belief or understanding
underneath	adverb	4.08	on the lower or downward side; on the underside of
ink	noun	4.07	a liquid used for printing or writing or drawing
inn	noun	4.07	a hotel providing overnight lodging for travelers
nationwide	adjective	4.07	occurring or extending throughout a country or nation
nest	noun	4.07	a structure in which animals lay eggs or give birth to their young
