egg	noun	4.46	animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds
hip	noun	4.46	either side of the body below the waist and above the thigh
tons	noun	4.46	a large number or amount
fort	noun	4.45	a fortified military post where troops are stationed
math	noun	4.45	a science (or group of related sciences) dealing with the logic of quantity and shape and arrangement
photography	noun	4.45	the act of taking and printing photographs
woods	noun	4.45	the trees and other plants in a large densely wooded area
legend	noun	4.44	a story about mythical or supernatural beings or events
mini	noun	4.44	a very short skirt
rank	noun	4.44	a row or line of people (especially soldiers or police) standing abreast of one another
gym	noun	4.43	athletic facility equipped for sports or physical training
helpful	adjective	4.43	providing assistance or serving a useful function
naked	adjective	4.43	completely unclothed
rear	noun	4.43	the back of a military formation or procession
afterwards	adverb	4.42	happening at a time subsequent to a reference time
alright	adjective	4.42	nonstandard usage
belt	noun	4.42	endless loop of flexible material between two rotating shafts or pulleys
comic	noun	4.42	a professional performer who tells jokes and performs comical acts
lab	noun	4.42	a workplace for the conduct of scientific research
newly	adverb	4.42	very recently
racist	noun	4.42	a person with a prejudiced belief that one race is superior to others
sexy	adjective	4.42	marked by or tending to arouse sexual desire or interest
suck	noun	4.42	the act of sucking
aspect	noun	4.41	a distinct feature or element in a problem
lowest	adjective	4.41	lowest in rank or importance
mum	noun	4.41	of China
hop	noun	4.40	the act of hopping; jumping upward or forward (especially on one foot)
sheet	noun	4.40	any broad thin expanse or surface
string	noun	4.40	a lightweight cord
bye	noun	4.39	you advance to the next round in a tournament without playing an opponent
forum	noun	4.38	a public meeting or assembly for open discussion
reverse	noun	4.37	a relation of direct opposition
seed	noun	4.37	a small hard fruit
behaviour	noun	4.36	the action or reaction of something (as a machine or substance) under specified circumstances
organisation	noun	4.36	the persons (or committees or departments etc.) who make up a body for the purpose of administering something
regard	noun	4.36	(usually preceded by `in') a detail or point
strip	noun	4.36	a relatively long narrow piece of something
tube	noun	4.36	conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct objects or liquids or gases
breast	noun	4.35	the front of the trunk from the neck to the abdomen
exit	noun	4.35	an opening that permits escape or release
luxury	noun	4.35	something that is an indulgence rather than a necessity
rep	noun	4.35	informal abbreviation of `representative'
asshole	noun	4.34	insulting terms of address for people who are stupid or irritating or ridiculous
instant	noun	4.34	a very short time (as the time it takes the eye to blink or the heart to beat)
reader	noun	4.34	a person who enjoys reading
sum	noun	4.34	a quantity of money
teen	noun	4.33	a juvenile between the onset of puberty and maturity
ongoing	adjective	4.32	currently happening
purple	noun	4.32	a purple color or pigment
underground	noun	4.32	a secret group organized to overthrow a government or occupation force
