origami	noun	စက္ကူခေါက်အနုပညာ
ovary	noun	သားဥအိမ်|အပင်မျိုးဥအိမ်
paradoxically	adverb	ဆန့်ကျင်ဘက်ဖြစ်သလိုပင်
poof	noun	လိင်တူချစ်သူအမျိုးသားကိုစော်ကားခေါ်သောစကား
possum	noun	ပိုဆမ်အိတ်မွေးတိရစ္ဆာန်
preset	adjective	ကြိုတင်သတ်မှတ်ထားသော
profess	verb	အခိုင်အမာဆိုသည်|ပညာရပ်အဖြစ်သင်ကြားသည်
proportionally	adverb	အချိုးကျစွာ
raiser	noun	မြှင့်တင်သူ|မွေးမြူသူ
recast	verb	ပုံစံသစ်ဖြင့်ပြန်ဖန်တီးသည်|သရုပ်ဆောင်ပြန်ရွေးသည်
recombinant	noun	မျိုးဗီဇပြန်ပေါင်းစပ်ထားသောဆဲလ်|သက်ရှိ
repellent	noun	ပိုးမွှားကာဆေး|တွန်းလှန်ပစ္စည်း
repurchase	noun	ပြန်လည်ဝယ်ယူမှု
retractable	adjective	ပြန်ရုတ်သိမ်းနိုင်သော|အတွင်းပြန်ဝင်နိုင်သော
retroactively	adverb	နောက်ကြောင်းပြန်အကျိုးသက်ရောက်စွာ
runny	adjective	ရည်ကျဲသော|နှာရည်ယိုသော
sarcastically	adverb	သရော်စွာ
scorecard	noun	အမှတ်စာရင်းကတ်
senna	noun	ဆေးဖက်ဝင်စင်နာအပင်
serenade	noun	ချစ်သူအတွက်သီဆိုတီးမှုတ်သောတေး
spotty	adjective	အစက်အပြောက်များသော|မတည်ငြိမ်သော
stabilizer	noun	တည်ငြိမ်စေသောကိရိယာ|ဓာတ်ပစ္စည်း
subconsciously	adverb	မသိစိတ်ဖြင့်
sufferer	noun	ဝေဒနာခံစားနေရသူ
suppressor	noun	ဖိနှိပ်သူ|အသံလျှော့ကိရိယာ
sycamore	noun	ဆစ်ကမောသစ်ပင်
synthesize	verb	ပေါင်းစပ်ဖန်တီးသည်
tacit	adjective	မပြောဘဲနားလည်ထားသော|သွယ်ဝိုက်သော
taro	noun	ပိန်းဥ
tonnage	noun	တန်ချိန်ပမာဏ
typhoid	noun	တိုက်ဖွိုက်အဖျားရောဂါ
unofficially	adverb	တရားဝင်မဟုတ်ဘဲ
veracity	noun	မှန်ကန်မှု|အမှန်ပြောတတ်မှု
viscous	adjective	ပျစ်သော
vitally	adverb	အလွန်အရေးကြီးစွာ
wank	noun	ကိုယ်တိုင်လိင်အာသာဖြေခြင်း
whitey	noun	လူဖြူကိုစော်ကားခေါ်သောစကား
windfall	noun	မမျှော်လင့်ဘဲရလာသောအကျိုးအမြတ်
workday	noun	အလုပ်လုပ်ရက်
wreak	verb	ဆိုးကျိုးဖြစ်ပေါ်စေသည်|ကျရောက်စေသည်
anaesthetic	noun	မေ့ဆေး|ထုံဆေး
animator	noun	လှုပ်ရှားကာတွန်းဖန်တီးသူ
chiropractic	noun	အရိုးအဆစ်ကိုလက်ဖြင့်ညှိကုသနည်း
citizenry	noun	နိုင်ငံသားထု
consecutively	adverb	ဆက်တိုက်အစဉ်လိုက်
controllable	adjective	ထိန်းချုပ်နိုင်သော
decompression	noun	ဖိအားလျှော့ခြင်း|ချုံ့ထားသောဒေတာကိုပြန်ဖြည်ခြင်း
dengue	noun	သွေးလွန်တုပ်ကွေးရောဂါ
denominational	adjective	ဘာသာရေးဂိုဏ်းတစ်ခုနှင့်ဆိုင်သော
detachable	adjective	ဖြုတ်တပ်နိုင်သော
deterministic	adjective	အကြောင်းတရားကြောင့်ရလဒ်သတ်မှတ်ပြီးသားဖြစ်သော
devotee	noun	အလွန်သက်ဝင်ယုံကြည်သူ|အားပေးလိုက်စားသူ
doctrinal	adjective	အယူဝါဒဆိုင်ရာ
dryness	noun	ခြောက်သွေ့မှု
echelon	noun	အဆင့်တန်း|တပ်ဖွဲ့အစီအစဉ်တန်း
edifice	noun	အဆောက်အအုံကြီး
expertly	adverb	ကျွမ်းကျင်စွာ
facelift	noun	မျက်နှာအလှခွဲစိတ်မှု|အသွင်ပြင်ပြန်လည်သစ်လွင်မှု
fairway	noun	ဂေါက်ကွင်းလမ်းပိုင်း
farrow	noun	ဝက်မမွေးဖွားခြင်း
gaseous	adjective	ဓာတ်ငွေ့အဖြစ်ရှိသော
gypsum	noun	ဂျစ်ပဆမ်ဓာတ်သတ္တု
hasten	verb	အလျင်လုပ်သည်|မြန်ဆန်စေသည်
homesick	adjective	အိမ်လွမ်းသော
hotly	adverb	ပြင်းပြင်းထန်ထန်
husbandry	noun	စိုက်ပျိုးမွေးမြူရေးပညာ
hypothetically	adverb	ယူဆချက်အရ
idly	adverb	အလုပ်မရှိဘဲ|ပေါ့ပေါ့ဆဆ
immobile	adjective	မလှုပ်ရှားနိုင်သော
macabre	adjective	သေခြင်းနှင့်ဆိုင်ပြီးကြောက်မက်ဖွယ်ကောင်းသော
magnification	noun	ချဲ့ကြည့်ခြင်း|အရွယ်ကြီးမြင်အောင်ချဲ့မှု
midwifery	noun	သားဖွားပညာ
milieu	noun	လူမှုနှင့်ပတ်ဝန်းကျင်အခြေအနေ
myocardial	adjective	နှလုံးကြွက်သားဆိုင်ရာ
nepotism	noun	ဆွေမျိုးနီးစပ်သူများကိုမျက်နှာသာပေးခြင်း
oblong	noun	ရှည်မျောပုံ
ophthalmology	noun	မျက်စိဆေးပညာ
orca	noun	အော်ကာဝေလငါး
 overseer	noun	ကြီးကြပ်သူ
 pall	noun	စိတ်ညစ်ဖွယ်အငွေ့အသက်|ဖုံးအုပ်သောအမှောင်ရိပ်
 patchy	adjective	နေရာလိုက်မညီသော|အကွက်လိုက်ဖြစ်သော
 perceptual	adjective	အာရုံခံသိမြင်မှုဆိုင်ရာ
 promiscuous	adjective	လိင်ဖော်များစွာနှင့်ဆက်ဆံတတ်သော|မရွေးချယ်သော
 resell	verb	ပြန်ရောင်းသည်
 scrapbook	noun	ဖြတ်ပိုင်းပုံနှင့်မှတ်စုများကပ်သည့်စာအုပ်
 sensibly	adverb	အကျိုးအကြောင်းသင့်စွာ
 smartly	adverb	ထက်မြက်စွာ|သပ်ရပ်စွာ
 somatic	adjective	ခန္ဓာကိုယ်ဆိုင်ရာ
 tantamount	adjective	အဓိပ္ပာယ်အားဖြင့်တူညီသော
 trifle	noun	အသေးအဖွဲကိစ္စ|အချိုပွဲတစ်မျိုး
 twine	noun	ကြိုးသေး
 unjustly	adverb	မတရားစွာ
 viciously	adverb	ရက်စက်စွာ|ပြင်းထန်စွာ
 bogey	noun	ကြောက်စရာအရာ|ဂေါက်တွင်သတ်မှတ်ချက်ထက်တစ်ချက်ပိုသောအမှတ်
 boron	noun	ဘိုရွန်ဓာတ်
 brotherly	adjective	ညီအစ်ကိုဆန်သော
 concentric	adjective	ဗဟိုတူသော
 congregate	verb	စုဝေးသည်
 cursory	adjective	အလျင်စလိုအပေါ်ယံသာကြည့်သော
 dearth	noun	ရှားပါးပြတ်လပ်မှု
