lewd	adjective	/lˈuːd/	ညစ်ညမ်းသော လိင်သဘောဆန်သော
wrought	adjective	/ɹˈɔːt/	သေချာပြုပြင်ဖန်တီးထားသော
nosey	adjective	/nˈoʊsi/	သူများကိစ္စ စပ်စုတတ်သော
faux	adjective	/fˈoʊ/	အတုဖြစ်သော
icky	adjective	/ˈaɪki/	ရွံရှာဖွယ် မနှစ်မြို့ဖွယ်သော
moronic	adjective	/mɔːɹˈɑːnɪk/	အလွန်မိုက်မဲသော
defenceless	adjective	/dɪfˈɛnsləs/	မိမိကိုယ်ကို ကာကွယ်နိုင်စွမ်းမရှိသော
scurvy	adjective	/skˈɜːvi/	ညံ့ဖျင်းရွံရှာဖွယ်သော
sentient	adjective	/sˈɛnʃənt/	ခံစားသိရှိနိုင်သော
kaput	adjective	/kɐpˈʊt/	လုံးဝပျက်စီး အသုံးမဝင်တော့သော
pivotal	adjective	/pˈɪvəɾəl/	အလွန်အရေးကြီးသော
unsaid	adjective	/ʌnsˈɛd/	မပြောထားသော
lovesick	adjective	/lˈʌvsɪk/	အချစ်ကြောင့် စိတ်ဆင်းရဲနေသော
philharmonic	adjective	/fˌɪlhɑːɹmˈɑːnɪk/	သံစုံတီးဝိုင်းနှင့်ဆိုင်သော
downwards	adverb	/dˈaʊnwɚdz/	အောက်ဘက်သို့
favourable	adjective	/fˈeɪvɚɹəbəl/	အကျိုးရှိ အခြေအနေကောင်းသော
pally	adjective	/pˈæli/	အလွန်ရင်းနှီးဖော်ရွေသော
unselfish	adjective	/ʌnsˈɛlfɪʃ/	ကိုယ်ကျိုးမကြည့်သော
suggestive	adjective	/sədʒˈɛstɪv/	ရည်ညွှန်းအရိပ်အမြွက်ပါသော
unintentionally	adverb	/ˌʌnɪntˈɛnʃənəli/	မရည်ရွယ်ဘဲ
oceanic	adjective	/ˌoʊʃɪˈænɪk/	သမုဒ္ဒရာနှင့်ဆိုင်သော
fizzy	adjective	/fˈɪzi/	အမြှုပ်ထပြီး ဓာတ်ငွေ့ပါသော
skanky	adjective	/skˈæŋki/	ညစ်ပတ်၍ မနှစ်မြို့ဖွယ်သော
tabby	adjective	/tˈæbi/	အစင်းကြောင်းအမွေးရှိသော
sceptical	adjective	/skˈɛptɪkəl/	သံသယရှိသော
northbound	adjective	/nˈɔːɹθbaʊnd/	မြောက်ဘက်သို့ ဦးတည်သော
distantly	adverb	/dˈɪstəntli/	အဝေးမှ သို့မဟုတ် အေးစက်စွာ
faithless	adjective	/fˈeɪθləs/	သစ္စာမရှိသော
minty	adjective	/mˈɪnti/	ပူဒီနာနံ့အရသာရှိသော
hereto	adverb	/hɪɹtˈuː/	ဤအရာသို့
wrinkly	adjective	/ɹˈɪŋkli/	အရေးအကြောင်းများသော
reminiscent	adjective	/ɹˌɛmᵻnˈɪsənt/	အတိတ်ကို သတိရစေသော
barmy	adjective	/bˈɑːɹmi/	ရူးကြောင်ကြောင်ဖြစ်သော
loveable	adjective	/lˈʌvəbəl/	ချစ်ခင်ဖွယ်ကောင်းသော
skint	adjective	/skˈɪnt/	ပိုက်ဆံလုံးဝမရှိသော
funnily	adverb	/fˈʌnɪli/	ထူးထူးဆန်းဆန်း သို့မဟုတ် ရယ်စရာကောင်းစွာ
selfishly	adverb	/sˈɛlfɪʃli/	ကိုယ်ကျိုးအတွက်သာ
reliant	adjective	/ɹɪlˈaɪənt/	အားကိုးမှီခိုသော
