dusky	adjective	/dˈʌski/	မည်းမှောင်ဖျော့သော
hyaline	adjective	/hˈaɪəlˌaɪn/	ဖန်သားကဲ့သို့ ကြည်လင်သော
adventitious	adjective	/ˌædvəntˈɪʃəs/	မူလမဟုတ်ဘဲ ထပ်ပေါ်လာသော
disapprovingly	adverb	/dˌɪsɐpɹˈuːvɪŋli/	သဘောမတူကြောင်း ပြသစွာ
hoarsely	adverb	/hˈoːɹsli/	အသံဝါဝါဖြင့်
maybe	adverb	/mˈeɪbiː/	ဖြစ်နိုင်သည်ဟု
uselessly	adverb	/jˈuːsləsli/	အကျိုးမရှိဘဲ
barefooted	adjective	/bˈɛɹfʊɾᵻd/	ခြေဗလာဖြစ်သော
microscopical	adjective	/mˌaɪkɹəskˈɑːpɪkəl/	အလွန်သေးငယ်သော
morosely	adverb	/mɚɹˈoʊsli/	မှိုင်တွေစိတ်ညစ်စွာ
stealthily	adverb	/stˈɛlθɪli/	တိတ်တဆိတ် ခိုးကြောင်ခိုးဝှက်
warty	adjective	/wˈɔːɹɾi/	ကြွက်နို့များပါသော
womanly	adjective	/wˈʊmənli/	အမျိုးသမီးဆန်သော
anyway	adverb	/ˈɛnɪwˌeɪ/	ဘယ်လိုပဲဖြစ်ဖြစ်
basic	adjective	/bˈeɪsɪk/	အခြေခံကျသော
clonic	adjective	/klˈɑːnɪk/	ကြွက်သား တုန်ခါကျုံ့ဆန့်မှုဆိုင်ရာ
convulsively	adverb	/kənvˈʌlsɪvli/	တက်သလို တုန်ခါစွာ
disdainfully	adverb	/dɪsdˈeɪnfəli/	အထင်အမြင်သေးစွာ
emphysematous	adjective	/ɛmfaɪsmˈæɾəs/	အဆုတ်ဖောင်းရောဂါနှင့်ဆိုင်သော
indubitable	adjective	/ɪndˈuːbɪɾəbəl/	သံသယဖြစ်စရာမရှိသော
irritably	adverb	/ˈɪɹɪɾəbli/	စိတ်တိုလွယ်စွာ
joyously	adverb	/dʒˈɔɪəsli/	ဝမ်းမြောက်ပျော်ရွှင်စွာ
noiseless	adjective	/nˈɔɪzləs/	အသံမထွက်သော
sombre	adjective	/sˈɑːmbɚ/	မှောင်မိုက်ဝမ်းနည်းဖွယ်သော
bloodshot	adjective	/blˈʌdʃɑːt/	မျက်လုံးသွေးကြောနီထွက်နေသော
febrile	adjective	/fˈɛbɹaɪl/	ဖျားနာမှုနှင့်ဆိုင်သော
sidelong	adjective	/sˈaɪdlɑːŋ/	ဘေးစောင်းသော
staphylococcal	adjective	/stˈæfɪlˌɑːkɑːkəl/	စတက်ဖ်ဘက်တီးရီးယားပိုးနှင့်ဆိုင်သော
