recumbent	adjective	/ɹɪkˈʌmbənt/	လှဲလျောင်းနေသော
reflexly	adverb	/ɹˈiːflɛksli/	အလိုအလျောက်တုံ့ပြန်စွာ
rhythmical	adjective	/ɹˈɪðmɪkəl/	စည်းချက်ညီသော
sappy	adjective	/sˈæpi/	အလွန်ခံစားချက်ပြင်းပြီး ချိုလွန်းသော
sclerotic	adjective	/skləɹˈɑːɾɪk/	မာကျောလာသော
sedulously	adverb	/sˈɛdʒuːləsli/	မပျက်မကွက် ကြိုးစားစွာ
senselessly	adverb	/sˈɛnsləsli/	အဓိပ္ပာယ်မရှိဘဲ
shrilly	adverb	/ʃɹˈɪlli/	စူးရှသောအသံဖြင့်
soldierly	adjective	/sˈoʊldʒɚli/	စစ်သားပီသသော
subnormal	adjective	/sˈʌbnoːɹməl/	ပုံမှန်အဆင့်အောက်ရှိသော
therefrom	adverb	/ðɛɹfɹˈɑːm/	ထိုအရာမှ
therewith	adverb	/ðɛɹwˈɪð/	ထိုအရာနှင့်အတူ
unmindful	adjective	/ʌnmˈaɪndfəl/	ဂရုမစိုက်သော
unobtrusively	adverb	/ʌnəbtɹˈuːsɪvli/	မထင်ရှားအောင်
waxen	adjective	/wˈæksən/	ဖယောင်းကဲ့သို့ ဖြူဖျော့သော
wrathful	adjective	/ɹˈæθfəl/	အလွန်ဒေါသထွက်သော
absentmindedly	adverb	/ˈæbsəntmˌaɪndᵻdli/	သတိမကပ်ဘဲ
assimilable	adjective	/ɐsˈɪmɪlˌɪəbəl/	ပေါင်းစည်းယူနိုင်သော
auspiciously	adverb	/ɔːspˈɪʃəsli/	နိမိတ်ကောင်းစွာ
bibulous	adjective	/baɪbjˈʊləs/	အရက်အလွန်သောက်တတ်သော
brimful	adjective	/bɹˈɪmfəl/	အပြည့်လျှံနေသော
cadaverous	adjective	/kɐdˈævɚɹəs/	လူသေကဲ့သို့ ဖြူဖျော့ပိန်လှီသော
compactly	adverb	/kəmpˈæktli/	ကျစ်လျစ်စွာ
crumbly	adjective	/kɹˈʌmbli/	လွယ်လွယ် ကြေမွနိုင်သော
curtained	adjective	/kˈɜːtənd/	ကန့်လန့်ကာဖြင့် ဖုံးထားသော
dappled	adjective	/dˈæpəld/	အရောင်စက်ကွက်များပါသော
discoid	adjective	/dɪskˈɔɪd/	ဝိုင်းပြားပုံရှိသော
discordantly	adverb	/dɪskˈoːɹdəntli/	မညီမညာဖြစ်စွာ
distractedly	adverb	/dɪstɹˈæktᵻdli/	အာရုံပျံ့လွင့်စွာ
drowsily	adverb	/dɹˈaʊsɪli/	အိပ်ငိုက်စွာ
edentulous	adjective	/ɛdˈɛntʃələs/	သွားမရှိသော
egotistic	adjective	/ˌɛɡətˈɪstɪk/	မိမိကိုယ်ကို အလွန်အထင်ကြီးသော
expectantly	adverb	/ɛkspˈɛktəntli/	မျှော်လင့်စောင့်စားစွာ
fearfully	adverb	/fˈɪɹfəli/	ကြောက်ရွံ့စွာ
filmy	adjective	/fˈɪlmi/	ပါးလွှာသော အလွှာကဲ့သို့ဖြစ်သော
freakish	adjective	/fɹˈiːkɪʃ/	ထူးဆန်းပုံမှန်မဟုတ်သော
fussily	adverb	/fˈʌsɪli/	အသေးစိတ်ကို အလွန်ဂရုစိုက်စွာ
germinal	adjective	/dʒˈɜːmɪnəl/	အစပျိုးဖြစ်ပေါ်မှုနှင့်ဆိုင်သော
godlike	adjective	/ɡˈɑːdlaɪk/	ဘုရားကဲ့သို့ ကြီးမြတ်သော
gravid	adjective	/ɡɹˈævɪd/	ကိုယ်ဝန်ရှိသော
huskily	adverb	/hˈʌskɪli/	အသံဝါထူထူဖြင့်
identically	adverb	/aɪdˈɛntɪkli/	လုံးဝတူညီစွာ
inapt	adjective	/ɪnˈæpt/	မသင့်လျော်သော
incompletely	adverb	/ɪnkəmplˈiːtli/	မပြည့်စုံစွာ
inconsiderable	adjective	/ɪnkənsˈɪdɚɹəbəl/	အရေးမကြီးလောက်သော
inconveniently	adverb	/ɪnkənvˈiːnɪəntli/	အဆင်မပြေစွာ
inexpressible	adjective	/ˌɪnɛkspɹˈɛsəbəl/	စကားဖြင့်ဖော်ပြ၍မရသော
kittenish	adjective	/kˈɪtɛnɪʃ/	ကြောင်ကလေးကဲ့သို့ ဆော့ကစားတတ်သော
largish	adjective	/lˈɑːɹdʒɪʃ/	အတော်အတန်ကြီးသော
limply	adverb	/lˈɪmpli/	အားမရှိပျော့ခွေစွာ
maggoty	adjective	/mˈæɡɑːɾi/	ပိုးလောက်များပေါက်နေသော
mendicant	adjective	/mˈɛndɪkənt/	တောင်းရမ်းအသက်မွေးသော
mockingly	adverb	/mˈɑːkɪŋli/	လှောင်ပြောင်စွာ
obscurely	adverb	/əbskjˈʊɹli/	မရှင်းမလင်းစွာ
occlusive	adjective	/əklˈuːsɪv/	ပိတ်ဆို့မှုဖြစ်စေသော
officious	adjective	/əfˈɪʃəs/	မလိုအပ်ဘဲ ဝင်စွက်ဖက်တတ်သော
pasty	adjective	/pˈæsti/	ဖြူဖျော့ပြီး မကျန်းမာသလိုသော
picturesquely	adverb	/pˌɪktʃɚɹˈɛskli/	ရုပ်ပုံလှသလို လှပစွာ
pleadingly	adverb	/plˈiːdɪŋli/	တောင်းပန်အသနားခံသလို
professedly	adverb	/pɹəfˈɛstli/	မိမိပြောဆိုထားသည့်အတိုင်း
proteolytic	adjective	/pɹˌoʊɾəlˈɪɾɪk/	ပရိုတင်းကို ခွဲဖျက်သော
punctually	adverb	/pˈʌŋktʃuːəli/	အချိန်တိကျစွာ
questionably	adverb	/kwˈɛstʃənəbli/	သံသယဖြစ်ဖွယ်စွာ
reprovingly	adverb	/ɹɪpɹˈuːvɪŋli/	အပြစ်တင်သလို
resignedly	adverb	/ɹɪzˈaɪndli/	လက်လျှော့လက်ခံသလို
seedless	adjective	/sˈiːdləs/	အစေ့မပါသော
semiliterate	adjective	/sˌɛmɪlˈɪɾɚɹət/	စာဖတ်ရေးအနည်းငယ်သာတတ်သော
separable	adjective	/sˈɛpɚɹəbəl/	ခွဲခြားနိုင်သော
shabbily	adverb	/ʃˈæbɪli/	စုတ်ပြတ်ညံ့ဖျင်းစွာ
shamefacedly	adverb	/ʃˈeɪmfeɪsˌɪdli/	ရှက်ရွံ့စွာ
sibilant	adjective	/sˈɪbɪlənt/	ရှူးသံကဲ့သို့ စူးရှသော
skilful	adjective	/skˈɪlfəl/	ကျွမ်းကျင်သော
soporific	adjective	/sˌɑːpoːɹˈɪfɪk/	အိပ်ငိုက်စေသော
stentorian	adjective	/stɛntˈoːɹiən/	အသံအလွန်ကျယ်လောင်သော
sternal	adjective	/stˈɜːnəl/	ရင်ညွန့်ရိုးနှင့်ဆိုင်သော
stonily	adverb	/stˈoʊnɪli/	အေးစက်မာကျောစွာ
stumpy	adjective	/stˈʌmpi/	တိုတုတ်ထူထဲသော
stupefying	adjective	/stˈuːpɪfˌaɪɪŋ/	အံ့အားသင့်၍ မိန်းမောစေသော
sturdily	adverb	/stˈɜːdɪli/	ခိုင်ခန့်စွာ
