swoop	verb	လျင်မြန်စွာထိုးဆင်းသည်
amp	noun	လျှပ်စစ်စီးအားအတိုင်းအတာ
maw	noun	ပါးစပ်ကြီး
linden	noun	လင်ဒင်ပင်
fad	noun	ခဏတာခေတ်စားမှု
viola	noun	ဗိုင်အိုလာတူရိယာ
biff	verb	ပြင်းပြင်းထန်ထန်ထိုးသည်
elk	noun	သမင်ကြီးတစ်မျိုး
hue	noun	အရောင်အဆင်း
riverside	noun	မြစ်ကမ်းဘေး
stuff	noun	ပစ္စည်းအမျိုးမျိုး
cat	noun	ကြောင်
sex	noun	လိင်
dip	verb	နှစ်သည်
horseflesh	noun	မြင်းသား
indulgence	noun	အလိုလိုက်လျောမှု
liking	noun	နှစ်သက်မှု
pig	noun	ဝက်
sacrament	noun	ဘာသာရေးဝတ်ပြုသင်္ကေတ
bush	noun	ချုံပုတ်
expanse	noun	ကျယ်ပြန့်သောဧရိယာ
fan	noun	ပန်ကာ
gunner	noun	သေနတ်ပစ်တပ်သား
lodging	noun	တည်းခိုရာ
mantle	noun	ဖုံးအုပ်လွှာ
rejoin	verb	ပြန်လည်ပူးပေါင်းသည်
rejoinder	noun	ချက်ချင်းပြန်တုံ့ပြန်စကား
tip	noun	အကြံပြုချက်
vocation	noun	အသက်မွေးဝမ်းကျောင်းအလုပ်
boxer	noun	လက်ဝှေ့သမား
bye	noun	ပြိုင်ပွဲမဝင်ဘဲကျော်ခွင့်
core	noun	အနှစ်သာရအလယ်ဗဟို
cow	noun	နွားမ
dad	noun	အဖေ
echo	noun	ပဲ့တင်သံ
pew	noun	ဘုရားကျောင်းထိုင်ခုံရှည်
pound	noun	ပေါင်အလေးချိန်
ram	noun	သိုးထီး
constitutionality	noun	ဖွဲ့စည်းပုံအခြေခံဥပဒေနှင့်ညီမှု
cooking	noun	ချက်ပြုတ်ခြင်း
creator	noun	ဖန်တီးသူ
fir	noun	ထင်းရှူးပင်တစ်မျိုး
guinea	noun	ဂီနီငွေဟောင်း
hooker	noun	ပြည့်တန်ဆာ
painting	noun	ပန်းချီကား
rock	noun	ကျောက်တုံး
shading	noun	အရိပ်ဖော်ခြင်း
solicitude	noun	ဂရုစိုက်ပူပန်မှု
stanch	verb	သွေးထွက်ရပ်စေသည်
testing	noun	စမ်းသပ်ခြင်း
thanksgiving	noun	ကျေးဇူးတင်ခြင်း
warren	noun	ယုန်တွင်းအစု
arc	noun	အဝိုင်းခုံးမျဉ်း
concord	noun	သဟဇာတညီညွတ်မှု
curl	noun	ကွေးကောက်ပုံ
disfavor	noun	မနှစ်သက်မှု
flint	noun	မီးခတ်ကျောက်
inquest	noun	သေဆုံးမှုစုံစမ်းစစ်ဆေးခြင်း
occupant	noun	နေထိုင်သူ
palsy	noun	ကိုယ်လက်လှုပ်ရှားမှုချို့ယွင်းရောဂါ
anticompetitive	adjective	ပြိုင်ဆိုင်မှုကိုတားဆီးသော
biopharmaceutical	adjective	ဇီဝဆေးဝါးနှင့်ဆိုင်သော
countercultural	adjective	ခေတ်ရေစီးကြောင်းယဉ်ကျေးမှုကိုဆန့်ကျင်သော
deoxyribonucleic	adjective	ဒီအန်အေနှင့်ဆိုင်သော
expressionistic	adjective	ခံစားချက်ဖော်ပြအနုပညာပုံစံနှင့်ဆိုင်သော
glutamic	adjective	ဂလူတမစ်အက်ဆစ်နှင့်ဆိုင်သော
glutaric	adjective	ဂလူတာရစ်အက်ဆစ်နှင့်ဆိုင်သော
