don	verb
can	verb
get	verb
out	verb
have	verb
know	verb
see	verb
let	verb
like	verb
come	verb
well	verb
man	verb
will	verb
say	verb
want	verb
time	verb
okay	verb
look	verb
take	verb
off	verb
tell	verb
think	verb
down	verb
make	verb
love	verb
give	verb
even	verb
put	verb
help	verb
are	noun
find	verb
work	verb
wait	verb
guy	verb
stop	verb
talk	verb
lot	verb
thank	verb
now	noun
one	noun
last	verb
still	verb
keep	verb
long	verb
who	noun
people	verb
why	noun
here	noun
feel	verb
please	verb
yes	noun
ask	verb
own	verb
try	verb
leave	verb
stay	verb
good	noun
there	noun
way	noun
saw	verb
hear	verb
show	verb
then	noun
kill	verb
better	verb
two	noun
best	verb
more	noun
wrong	verb
sir	noun
day	noun
father	verb
going	noun
god	noun
over	noun
baby	verb
use	verb
won	noun
live	verb
much	noun
run	verb
not	adverb
hold	verb
end	verb
mother	verb
fuck	verb
but	adverb
all	adjective
listen	verb
must	noun
isn	noun
meet	verb
die	verb
thing	noun
first	noun
play	verb
dad	noun
sit	verb
eat	verb
just	adjective
may	noun
little	noun
open	verb
bad	noun
start	verb
turn	verb
pay	verb
bring	verb
case	verb
nice	noun
night	noun
girl	noun
great	noun
kid	verb
yeah	adverb
son	noun
years	noun
hit	verb
too	adverb
mom	noun
part	verb
boy	noun
about	adjective
hello	noun
same	noun
any	adjective
things	noun
some	adjective
being	noun
nothing	noun
dead	noun
hell	noun
water	verb
world	noun
might	noun
very	adjective
three	noun
only	adjective
stuff	verb
mine	verb
men	noun
said	adjective
cut	verb
thanks	noun
coming	noun
drink	verb
word	verb
sure	adjective
woman	noun
enough	noun
new	adjective
check	verb
second	verb
wish	verb
never	adverb
rest	verb
few	noun
game	verb
forget	verb
side	verb
sleep	verb
read	verb
someone	noun
wife	noun
days	noun
away	adjective
big	adjective
happen	verb
wow	verb
close	verb
buy	verb
friend	noun
again	adverb
walk	verb
ever	adverb
other	adjective
whole	noun
made	adjective
stand	verb
while	noun
after	adjective
talking	noun
done	adjective
getting	noun
dog	verb
cool	verb
looking	noun
speak	verb
year	noun
morning	noun
line	verb
break	verb
send	verb
before	adverb
lord	verb
next	adjective
five	noun
fun	noun
always	adverb
front	verb
music	noun
pick	verb
saying	noun
brother	noun
husband	verb
around	adverb
lose	verb
many	adjective
sort	verb
top	verb
light	verb
couple	verb
yet	adverb
win	verb
tonight	noun
four	noun
most	adjective
air	verb
black	verb
both	adjective
once	adverb
sick	verb
fucking	noun
used	adjective
times	noun
such	adjective
person	noun
week	noun
also	adverb
welcome	verb
sex	verb
tomorrow	noun
ago	adjective
minute	noun
white	verb
jack	verb
through	adjective
heard	adjective
hard	adjective
bye	noun
taking	noun
gone	adjective
lady	noun
least	noun
earth	verb
working	noun
touch	verb
trying	adjective
sound	verb
another	adjective
ooh	verb
making	noun
drive	verb
high	noun
felt	verb
half	noun
child	noun
hours	noun
soon	adverb
each	adjective
six	noun
pull	verb
beat	verb
thinking	noun
dance	verb
minutes	noun
moment	noun
catch	verb
date	verb
sense	verb
dream	verb
write	verb
late	adjective
food	noun
perfect	verb
sister	noun
act	verb
drop	verb
step	verb
company	verb
ain	adjective
later	adjective
waiting	noun
land	verb
easy	adjective
red	noun
ass	noun
age	verb
sent	noun
hour	noun
learn	verb
piece	verb
daughter	noun
john	noun
throw	verb
ten	noun
playing	noun
pass	verb
past	noun
wake	verb
sell	verb
small	noun
quite	adverb
telling	noun
ride	verb
living	noun
able	adjective
figure	verb
wear	verb
human	noun
blue	verb
sun	verb
words	noun
leaving	noun
rock	verb
running	noun
finish	verb
asking	noun
song	noun
round	verb
sam	noun
sweet	noun
though	adverb
jesus	noun
whatever	adjective
almost	adverb
tried	adjective
test	verb
join	verb
given	noun
spend	verb
along	adverb
between	adverb
either	adverb
longer	noun
ball	verb
except	verb
space	verb
group	verb
fish	verb
worth	noun
middle	verb
seeing	noun
evening	noun
quick	noun
short	verb
enjoy	verb
million	noun
star	verb
taken	adjective
works	noun
count	verb
ice	verb
list	verb
born	noun
giving	noun
