hydrodynamic	adjective	အရည်စီးဆင်းမှုဆိုင်ရာ
randomization	noun	ကျပန်းခွဲဝေခြင်း
sociocultural	adjective	လူမှုနှင့်ယဉ်ကျေးမှုဆိုင်ရာ
adenocarcinoma	noun	ဂလန်တစ်ရှူးကင်ဆာတစ်မျိုး
capitalisation	noun	စာလုံးအကြီးရေးခြင်း
generalisation	noun	ယေဘုယျသတ်မှတ်ခြင်း
thermoelectric	adjective	အပူနှင့်လျှပ်စစ်ဆိုင်ရာ
emote	verb	ခံစားချက်ထင်ရှားစွာဖော်ပြသည်
manse	noun	ဘုန်းတော်ကြီးနေအိမ်
haptic	adjective	ထိတွေ့ခံစားမှုဆိုင်ရာ
spline	noun	ချောမွေ့ကွေးမျဉ်း
biliary	adjective	သည်းခြေလမ်းကြောင်းဆိုင်ရာ
candour	noun	ရိုးသားပွင့်လင်းမှု
choline	noun	ကိုလင်းအာဟာရဓာတ်
diploid	noun	ခရိုမိုဇုန်းနှစ်စုံရှိဆဲလ်
springy	adjective	ပျော့ပြောင်းပြန်ခုန်နိုင်သော
streaky	adjective	အစင်းကြောင်းများပါသော
basaltic	adjective	ဘေဆောလ်ကျောက်ဆိုင်ရာ
rarefied	adjective	ပါးလွှာကျဲသော
redshift	noun	အနီဘက်ရောင်စဉ်ရွေ့ခြင်း
oligocene	noun	အိုလီဂိုဆင်းဘူမိခေတ်
sandpiper	noun	ကမ်းခြေငှက်တစ်မျိုး
volcanism	noun	မီးတောင်လှုပ်ရှားမှု
certiorari	noun	အမှုမှတ်တမ်းတောင်းယူအမိန့်
telegraphy	noun	ကြေးနန်းဆက်သွယ်ပညာ
cartographic	adjective	မြေပုံရေးဆွဲမှုဆိုင်ရာ
immunisation	noun	ကာကွယ်ဆေးထိုးခြင်း
psychometric	adjective	စိတ်ပိုင်းဆိုင်ရာတိုင်းတာမှုဆိုင်ရာ
actualization	noun	အကောင်အထည်ဖော်ခြင်း
deliciousness	noun	အရသာရှိမှု
polyunsaturated	adjective	မပြည့်ဝဆီချည်နှောင်မှုများရှိသော
reproducibility	noun	ထပ်မံပြန်လုပ်၍ရလဒ်တူနိုင်မှု
pharmacokinetics	noun	ဆေးဝါးခန္ဓာကိုယ်တွင်းရွေ့လျားမှုဗေဒ
weft	noun	ယက်ထည်အလျားဖြတ်ချည်
ambit	noun	အကျုံးဝင်နယ်ပယ်
codon	noun	မျိုးဗီဇသုံးလုံးတွဲကုဒ်
prise	verb	ဖိကာခွာထုတ်သည်
tannin	noun	တန်နင်ဓာတ်
cannula	noun	ဆေးဘက်သုံးပြွန်ငယ်
proline	noun	ပရိုလိုင်းအမိုင်နိုအက်စစ်
topmost	adjective	အပေါ်ဆုံးသော
unlearn	verb	သင်ထားသည်ကိုဖယ်ရှားပစ်သည်
valance	noun	အလှဆင်ဖုံးအုပ်အဝတ်
aldehyde	noun	အယ်ဒီဟိုက်ဓာတုအုပ်စု
brougham	noun	မြင်းလှည်းတစ်မျိုး
finalise	verb	အပြီးသတ်သည်
formless	adjective	ပုံသဏ္ဌာန်မရှိသော
milkweed	noun	နို့ရည်ထွက်အပင်တစ်မျိုး
mycelium	noun	မှိုအမျှင်ကွန်ရက်
flatbread	noun	မုန့်ပြား
illiberal	adjective	လွတ်လပ်သဘောမရှိသော
quartzite	noun	ကွာဇ်ကျောက်တစ်မျိုး
lacklustre	adjective	တောက်ပမှုမရှိသော
equidistant	adjective	အကွာအဝေးတူညီသော
retinopathy	noun	မျက်စိမြင်လွှာရောဂါ
localisation	noun	ဒေသလိုက်ပြောင်းလဲခြင်း
philological	adjective	ဘာသာစကားစာပေသမိုင်းဆိုင်ရာ
universalism	noun	အလုံးစုံအကျုံးဝင်ဝါဒ
