nominal	adjective	အမည်ခံသာဖြစ်သော|အနည်းငယ်မျှသာဖြစ်သော
underwater	adjective	ရေအောက်ရှိ
eighth	noun	အဋ္ဌမ|ရှစ်ခုမြောက်
tilt	verb	စောင်းသည်|စောင်းစေသည်
franc	noun	ဖရန့်ငွေကြေး
similarity	noun	တူညီမှု|ဆင်တူမှု
garnet	noun	ဂါနက်ကျောက်
honour	noun	ဂုဏ်|ဂုဏ်သိက္ခာ
coupe	noun	တံခါးနှစ်ပေါက်ကား
khan	noun	ခန်ဘွဲ့|အာရှအုပ်ချုပ်သူဘွဲ့
enjoyable	adjective	ပျော်စရာကောင်းသော
sixty	noun	ခြောက်ဆယ်
boyfriend	noun	ရည်းစားကောင်လေး
expedition	noun	စူးစမ်းလေ့လာရေးခရီး|စစ်ဆင်ရေးခရီး
humour	noun	ဟာသဉာဏ်|ဟာသ
goodbye	interjection	နှုတ်ဆက်ပါတယ်|သွားတော့မယ်
poorly	adverb	မကောင်းစွာ|ညံ့ဖျင်းစွာ
goddess	noun	နတ်ဘုရားမ
sometime	adverb	တစ်ချိန်ချိန်|တစ်ခါတုန်းက
whatsoever	adverb	လုံးဝ|မည်သည့်အရာမဆို
lithium	noun	လီသီယမ်
sedan	noun	ဆီဒင်ကား
alphabetically	adverb	အက္ခရာစဉ်အလိုက်
flora	noun	ဒေသတစ်ခု၏ အပင်မျိုးစုံ
freeman	noun	လွတ်လပ်သူ
scat	interjection	သွားစမ်း
liquor	noun	အရက်ပြင်း|အရက်
bash	verb	ပြင်းပြင်းရိုက်သည်|ထုသည်
occupancy	noun	နေထိုင်အသုံးပြုမှု|အခန်းပြည့်နှုန်း
constructor	noun	တည်ဆောက်သူ|ဆောက်လုပ်ရေးကန်ထရိုက်တာ
issuance	noun	ထုတ်ပေးခြင်း|ထုတ်ဝေခြင်း
decoration	noun	အလှဆင်ပစ္စည်း|အလှဆင်ခြင်း
biotech	noun	ဇီဝနည်းပညာ
inactive	adjective	လှုပ်ရှားမှုမရှိသော|အသုံးမပြုနေသော
regulator	noun	ထိန်းညှိကိရိယာ|ထိန်းသိမ်းကြီးကြပ်သူ
therein	adverb	ထိုအထဲတွင်
neat	adjective	သပ်ရပ်သော|မိုက်သော
idiot	noun	လူမိုက်|အရူး
aspen	noun	အက်စပင်ပင်
objectionable	adjective	ကန့်ကွက်စရာဖြစ်သော|မနှစ်သက်ဖွယ်ဖြစ်သော
lemma	noun	အခြေခံစကားလုံးပုံစံ|သက်သေကူညီချက်
bump	noun	အဖု|တိုက်မိမှု
pause	noun	ခေတ္တရပ်နားမှု|ခဏရပ်ခြင်း
postscript	noun	စာအဆုံးထပ်မှတ်ချက်
notation	noun	သင်္ကေတရေးနည်း|မှတ်သားစနစ်
globalization	noun	ကမ္ဘာလုံးဆိုင်ရာ ပေါင်းစည်းမှု
pulmonary	adjective	အဆုတ်ဆိုင်ရာ
rogue	noun	လူလိမ်လူဆိုး|စည်းကမ်းမဲ့သူ
electronically	adverb	အီလက်ထရွန်းနစ်နည်းဖြင့်
