shut	verb	ပိတ်သည်
thou	pronoun	သင်|မင်း
greatly	adverb	အလွန်|များစွာ
midnight	noun	သန်းခေါင်ယံ
coal	noun	ကျောက်မီးသွေး
intent	noun	ရည်ရွယ်ချက်|ရည်ရွယ်သဘော
spoke	noun	ဘီးတံ
stretch	verb	ဆန့်သည်|ဆန့်တန်းသည်
furthermore	adverb	ထို့အပြင်
robin	noun	ရော်ဘင်ငှက်
surf	verb	လှိုင်းစီးသည်|အင်တာနက်လှည့်ကြည့်သည်
roulette	noun	ရူးလက်လောင်းကစား
cord	noun	ကြိုး|လျှပ်စစ်ကြိုး
subscriber	noun	စာရင်းသွင်းထားသူ|ဝန်ဆောင်မှုသုံးစွဲသူ
freeware	noun	အခမဲ့ဆော့ဖ်ဝဲ
outer	adjective	အပြင်ဘက်ရှိ
lite	adjective	ပေါ့ပါးသော|ကယ်လိုရီနည်းသော
twelve	noun	တစ်ဆယ့်နှစ်
everywhere	adverb	နေရာတိုင်းမှာ
sing	verb	သီချင်းဆိုသည်
carol	noun	ခရစ္စမတ်ဓမ္မသီချင်း
somebody	pronoun	တစ်ယောက်ယောက်|တစ်စုံတစ်ယောက်
curve	noun	အကွေး|မျဉ်းကွေး
amber	noun	ပယင်း|ပယင်းရောင်
passage	noun	လမ်းကြောင်း|စာပိုဒ်
damn	interjection	တောက်
photograph	noun	ဓာတ်ပုံ
projection	noun	ခန့်မှန်းချက်|ပုံရိပ်ထိုးပြခြင်း
fame	noun	ကျော်ကြားမှု|နာမည်ကြီးမှု
payable	adjective	ပေးချေရမည့်
statutory	adjective	ဥပဒေသတ်မှတ်ထားသော
ruby	noun	ပတ္တမြား
tune	noun	တေးသွား|အသံညှိမှု
perfectly	adverb	လုံးဝ|အပြည့်အဝ
informational	adjective	သတင်းအချက်အလက်ဆိုင်ရာ
floral	adjective	ပန်းပုံစံဆန်သော|ပန်းနှင့်ဆိုင်သော
connector	noun	ချိတ်ဆက်ကိရိယာ
brad	noun	သံမှိုအသေး
combo	noun	ပေါင်းစပ်အတွဲ|အစုံ
haven	noun	ခိုလှုံရာ|ဘေးကင်းရာ
tail	noun	အမြီး
soup	noun	ဟင်းချို
inclusive	adjective	အားလုံးပါဝင်သော|အပါအဝင်ဖြစ်သော
anymore	adverb	နောက်ထပ်တော့|ယခုနောက်ပိုင်း
pantyhose	noun	အမျိုးသမီး ခြေအိတ်ကပ်
broke	adjective	ပိုက်ဆံပြတ်နေသော
presidential	adjective	သမ္မတနှင့်ဆိုင်သော
rocky	adjective	ကျောက်ထူသော|ကျောက်ဆောင်များသော
bunch	noun	အစု|တစ်စု
referral	noun	လွှဲပြောင်းညွှန်းပို့မှု|ညွှန်းပို့ချက်
