optic	adjective	အမြင်အာရုံဆိုင်ရာ|မျက်စိနှင့်ဆိုင်သော
bust	noun	ဖမ်းဆီးမှု|ကျရှုံးမှု
twain	noun	နှစ်ခု|နှစ်ယောက်
lavender	noun	လာဗင်ဒါပန်း|ခရမ်းဖျော့ရောင်
cert	noun	သေချာသည့်အရာ
doctoral	adjective	ဒေါက်တာဘွဲ့ဆိုင်ရာ
taxable	adjective	အခွန်ပေးရသော
progression	noun	တိုးတက်သွားစဉ်|အစဉ်လိုက်ပြောင်းလဲမှု
torrent	noun	ရေစီးကြမ်း|အလွန်များပြားစွာ စီးဆင်းမှု
wholly	adverb	လုံးဝ|အပြည့်အဝ
purely	adverb	သက်သက်သာ|လုံးဝသန့်သန့်
daemon	noun	နတ်ဆိုး|နောက်ခံလုပ်ငန်းစဉ်
foil	noun	သတ္တုပြားပါး|တားဆီးသည့်အရာ
critique	noun	ဝေဖန်သုံးသပ်ချက်
transvestite	noun	တစ်ခြားလိင်၏အဝတ်အစားဝတ်ဆင်သူ
jointly	adverb	ပူးပေါင်း၍|အတူတကွ
duplication	noun	မိတ္တူပွားခြင်း|ထပ်တူဖြစ်ခြင်း
equatorial	adjective	အီကွေတာနှင့်ဆိုင်သော
ninja	noun	နင်ဂျာသူရဲကောင်း
percussion	noun	တီးခတ်သံကိရိယာ|တီးခတ်ခြင်း
cone	noun	ကွန်ပုံ|ထောင့်ချွန်ပုံ
spectral	adjective	ရောင်စဉ်ဆိုင်ရာ|ဝိညာဉ်ဆန်သော
subset	noun	အစုခွဲ
followup	noun	နောက်ဆက်တွဲ|ဆက်လက်စစ်ဆေးမှု
simulator	noun	ပုံတူလေ့ကျင့်စက်|အတုယူစက်
ninth	noun	နဝမ|ကိုးခုမြောက်
nicely	adverb	ကောင်းကောင်း|ချိုသာစွာ
domination	noun	လွှမ်းမိုးချုပ်ကိုင်မှု
woody	adjective	သစ်သားဆန်သော|သစ်ပင်များသော
psychic	noun	စိတ်အာရုံခံသူ|လွန်ကဲအာရုံခံနိုင်သူ
substrate	noun	အခြေခံလွှာ|ဓာတ်ပြုခံပစ္စည်း
sincerely	adverb	ရိုးသားစွာ|စိတ်ရင်းဖြင့်
freshwater	noun	ရေချို
topical	adjective	လက်ရှိအကြောင်းအရာနှင့်ဆိုင်သော|အရေပြားပေါ်လိမ်းသုံးသော
cocaine	noun	ကိုကင်းမူးယစ်ဆေး
supra	adverb	အထက်တွင်ဖော်ပြခဲ့သည့်
supplementary	adjective	ဖြည့်စွက်သော|အပိုထပ်ဆောင်းသော
parkway	noun	သစ်ပင်စိုက်လမ်းကျယ်|ပန်းခြံလမ်း
duff	adjective	ညံ့ဖျင်းသော|အသုံးမကျသော
beck	noun	လက်ဟန်ခေါ်မှု|ချောင်းငယ်
semantics	noun	အဓိပ္ပာယ်ဗေဒ|စကားလုံးအဓိပ္ပာယ်
restart	verb	ပြန်စတင်သည်
mitigation	noun	လျော့ပါးစေမှု|သက်သာစေမှု
tome	noun	စာအုပ်ထူကြီး|ကျမ်းကြီး
overstock	verb	ပစ္စည်းအလွန်အကျွံသိုလှောင်သည်
dioxide	noun	ဒိုင်အောက်ဆိုဒ်
genus	noun	မျိုးစု
cutter	noun	ဖြတ်တောက်ကိရိယာ|ဖြတ်သူ
torque	noun	လှည့်အား
