reception	noun	ဧည့်ခံမှု|လက်ခံရရှိမှု
correctly	adverb	မှန်ကန်စွာ
worry	verb	စိုးရိမ်သည်|ပူပန်သည်
hybrid	noun	မျိုးစပ်|ပေါင်းစပ်ထားသောအရာ
intermediate	adjective	အလယ်အလတ်အဆင့်ရှိသော
leaf	noun	အရွက်|သစ်ရွက်
glory	noun	ဂုဏ်ကျက်သရေ|ဂုဏ်သိက္ခာ
overnight	adverb	ညတွင်းချင်း|တစ်ညလုံး
geographic	adjective	ပထဝီဝင်ဆိုင်ရာ
romantic	adjective	အချစ်ဆန်သော|ရိုမန်တစ်ဆန်သော
slowly	adverb	ဖြည်းဖြည်း|နှေးကွေးစွာ
meal	noun	အစားအစာတစ်နပ်|ထမင်းတစ်နပ်
unlike	adjective	မတူသော
quarterly	adverb	သုံးလတစ်ကြိမ်
swing	noun	လွှဲခြင်း|ဒန်း
talent	noun	ပါရမီ|အရည်အချင်း
offset	verb	အကျိုးသက်ရောက်မှုကို ချေဖျက်သည်|အစားထိုးညှိပေးသည်
payday	noun	လစာထုတ်ရက်
elite	noun	အထက်တန်းလွှာ|ထိပ်တန်းအုပ်စု
spin	verb	လည်သည်|လှည့်သည်
wash	verb	ဆေးကြောသည်|လျှော်သည်
gnome	noun	လူပုဒဏ္ဍာရီသတ္တဝါ
knight	noun	သူရဲကောင်းမြင်းစီးတပ်သား|နိုက်ဘွဲ့ရသူ
teenage	adjective	ဆယ်ကျော်သက်အရွယ်
soap	noun	ဆပ်ပြာ
triple	adjective	သုံးဆဖြစ်သော
basically	adverb	အခြေခံအားဖြင့်
median	noun	အလယ်တန်ဖိုး
herein	adverb	ဤအထဲတွင်|ဒီနေရာတွင်
horny	adjective	လိင်စိတ်ထကြွသော
basics	noun	အခြေခံအချက်များ
punk	noun	ဆိုးသွမ်းလူငယ်|ပန့်ခ်ဂီတသမား
duke	noun	မြို့စားဘွဲ့ရသူ
confirmation	noun	အတည်ပြုချက်|အတည်ပြုခြင်း
wizard	noun	မှော်ဆရာ|အလွန်ကျွမ်းကျင်သူ
corps	noun	တပ်ဖွဲ့ကြီး|တပ်ဖွဲ့
lookup	noun	ရှာဖွေစစ်ဆေးမှု
doll	noun	အရုပ်မ
herald	noun	သတင်းကြေညာသူ|ရှေ့ပြေးနိမိတ်
thirty	noun	သုံးဆယ်
rapidly	adverb	လျင်မြန်စွာ|အမြန်အဆန်
temp	noun	ယာယီဝန်ထမ်း
wrap	verb	ပတ်သည်|ထုပ်သည်
sigma	noun	ဂရိအက္ခရာ ဆစ်ဂမာ
moreover	adverb	ထို့အပြင်
polyphonic	adjective	အသံမျိုးစုံတစ်ပြိုင်နက်ပါသော
aside	adverb	ဘေးဖယ်၍|တိတ်တဆိတ်
licence	noun	လိုင်စင်|ခွင့်ပြုချက်
alphabetical	adjective	အက္ခရာစဉ်အလိုက်ဖြစ်သော
handheld	adjective	လက်ကိုင်အသုံးပြုနိုင်သော
